2025-11-07 12:11:09,776 - train_greyscale_FA_MoE.py - ckpt_root: output/acdc_wholeheart_uncond_fa_ec_moe_greyscale_uvit_mid_4by4_l6r9_Y_bound/ckpts
dataset:
  SNR_scale: 4.0
2025-11-08 03:57:07,892 - train_greyscale_FA_MoE.py - Saved expert distribution of layer in_block_0 to output/acdc_wholeheart_uncond_fa_ec_moe_greyscale_uvit_mid_4by4_l6r9_Y_bound/samples/expert_distribution_in_block_0_step25000.npy
2025-11-08 03:57:09,590 - train_greyscale_FA_MoE.py - Saved expert distribution of layer out_block_7 to output/acdc_wholeheart_uncond_fa_ec_moe_greyscale_uvit_mid_4by4_l6r9_Y_bound/samples/expert_distribution_out_block_7_step25000.npy
2025-11-08 03:57:11,017 - train_greyscale_FA_MoE.py - Save a grid of 16 samples into output/acdc_wholeheart_uncond_fa_ec_moe_greyscale_uvit_mid_4by4_l6r9_Y_bound/samples/25000.png by DPM-Solver
2025-11-08 03:57:16,923 - train_greyscale_FA_MoE.py - Finished saving sample grid to output/acdc_wholeheart_uncond_fa_ec_moe_greyscale_uvit_mid_4by4_l6r9_Y_bound/samples/25000.png by DPM-Solver.
2025-11-08 03:57:17,254 - train_greyscale_FA_MoE.py - Save and eval checkpoint 25000...
2025-11-08 03:57:19,619 - train_greyscale_FA_MoE.py - eval_step: n_samples=50000, sample_steps=50, algorithm=dpm_solver, mini_batch_size=500, samples save into output/acdc_wholeheart_uncond_fa_ec_moe_greyscale_uvit_mid_4by4_l6r9_Y_bound/samples/acdc_wholeheart_uncond_uvit_FA_EC_MoE_greyscale_mid_4by4_25000_dpm
2025-11-08 04:47:23,905 - train_greyscale_FA_MoE.py - step=25000 fid50000=320.65716756974916
2025-11-08 04:52:32,351 - train_greyscale_FA_MoE.py - {'step': '25100', 'lr': '0.0002', 'total_loss': '0.0188209', 'main_loss': '0.0188209', 'time_per_step': '2.09146'}
2025-11-08 04:56:17,862 - train_greyscale_FA_MoE.py - {'step': '25200', 'lr': '0.0002', 'total_loss': '0.0168283', 'main_loss': '0.0168283', 'time_per_step': '2.0755'}
2025-11-08 05:00:05,670 - train_greyscale_FA_MoE.py - {'step': '25300', 'lr': '0.0002', 'total_loss': '0.0181465', 'main_loss': '0.0181465', 'time_per_step': '2.21366'}
2025-11-08 05:03:53,486 - train_greyscale_FA_MoE.py - {'step': '25400', 'lr': '0.0002', 'total_loss': '0.0201212', 'main_loss': '0.0201212', 'time_per_step': '2.21626'}
2025-11-08 05:07:40,086 - train_greyscale_FA_MoE.py - {'step': '25500', 'lr': '0.0002', 'total_loss': '0.0248063', 'main_loss': '0.0248063', 'time_per_step': '2.17466'}
2025-11-08 05:11:26,264 - train_greyscale_FA_MoE.py - {'step': '25600', 'lr': '0.0002', 'total_loss': '0.0207732', 'main_loss': '0.0207732', 'time_per_step': '2.21856'}
2025-11-08 05:15:13,509 - train_greyscale_FA_MoE.py - {'step': '25700', 'lr': '0.0002', 'total_loss': '0.0166657', 'main_loss': '0.0166657', 'time_per_step': '2.213'}
2025-11-08 05:19:00,757 - train_greyscale_FA_MoE.py - {'step': '25800', 'lr': '0.0002', 'total_loss': '0.0168922', 'main_loss': '0.0168922', 'time_per_step': '2.20135'}
2025-11-08 05:22:47,641 - train_greyscale_FA_MoE.py - {'step': '25900', 'lr': '0.0002', 'total_loss': '0.0179114', 'main_loss': '0.0179114', 'time_per_step': '2.19428'}
2025-11-08 05:26:34,132 - train_greyscale_FA_MoE.py - {'step': '26000', 'lr': '0.0002', 'total_loss': '0.0222501', 'main_loss': '0.0222501', 'time_per_step': '2.20391'}
2025-11-08 05:30:21,218 - train_greyscale_FA_MoE.py - {'step': '26100', 'lr': '0.0002', 'total_loss': '0.0228601', 'main_loss': '0.0228601', 'time_per_step': '2.14391'}
2025-11-08 05:34:08,004 - train_greyscale_FA_MoE.py - {'step': '26200', 'lr': '0.0002', 'total_loss': '0.0185032', 'main_loss': '0.0185032', 'time_per_step': '2.19877'}
2025-11-08 05:37:55,010 - train_greyscale_FA_MoE.py - {'step': '26300', 'lr': '0.0002', 'total_loss': '0.0148433', 'main_loss': '0.0148433', 'time_per_step': '2.09512'}
2025-11-08 05:41:40,452 - train_greyscale_FA_MoE.py - {'step': '26400', 'lr': '0.0002', 'total_loss': '0.0187573', 'main_loss': '0.0187573', 'time_per_step': '2.08042'}
2025-11-08 05:45:28,541 - train_greyscale_FA_MoE.py - {'step': '26500', 'lr': '0.0002', 'total_loss': '0.0151466', 'main_loss': '0.0151466', 'time_per_step': '2.20508'}
2025-11-08 05:49:15,870 - train_greyscale_FA_MoE.py - {'step': '26600', 'lr': '0.0002', 'total_loss': '0.0207825', 'main_loss': '0.0207825', 'time_per_step': '2.17287'}
2025-11-08 05:53:02,732 - train_greyscale_FA_MoE.py - {'step': '26700', 'lr': '0.0002', 'total_loss': '0.0205328', 'main_loss': '0.0205328', 'time_per_step': '2.16376'}
2025-11-08 05:56:48,400 - train_greyscale_FA_MoE.py - {'step': '26800', 'lr': '0.0002', 'total_loss': '0.0218579', 'main_loss': '0.0218579', 'time_per_step': '2.15117'}
2025-11-08 06:00:35,159 - train_greyscale_FA_MoE.py - {'step': '26900', 'lr': '0.0002', 'total_loss': '0.0176346', 'main_loss': '0.0176346', 'time_per_step': '2.22458'}
2025-11-08 06:04:23,209 - train_greyscale_FA_MoE.py - {'step': '27000', 'lr': '0.0002', 'total_loss': '0.0208531', 'main_loss': '0.0208531', 'time_per_step': '2.21323'}
2025-11-08 06:08:10,303 - train_greyscale_FA_MoE.py - {'step': '27100', 'lr': '0.0002', 'total_loss': '0.0213638', 'main_loss': '0.0213638', 'time_per_step': '2.19159'}
2025-11-08 06:11:55,927 - train_greyscale_FA_MoE.py - {'step': '27200', 'lr': '0.0002', 'total_loss': '0.0130925', 'main_loss': '0.0130925', 'time_per_step': '2.21627'}
2025-11-08 06:15:42,412 - train_greyscale_FA_MoE.py - {'step': '27300', 'lr': '0.0002', 'total_loss': '0.0179362', 'main_loss': '0.0179362', 'time_per_step': '2.25246'}
2025-11-08 06:19:29,244 - train_greyscale_FA_MoE.py - {'step': '27400', 'lr': '0.0002', 'total_loss': '0.0218987', 'main_loss': '0.0218987', 'time_per_step': '2.20753'}
2025-11-08 06:23:16,320 - train_greyscale_FA_MoE.py - {'step': '27500', 'lr': '0.0002', 'total_loss': '0.0208215', 'main_loss': '0.0208215', 'time_per_step': '2.09781'}
2025-11-08 06:27:01,619 - train_greyscale_FA_MoE.py - {'step': '27600', 'lr': '0.0002', 'total_loss': '0.016696', 'main_loss': '0.016696', 'time_per_step': '2.09225'}
2025-11-08 06:30:49,412 - train_greyscale_FA_MoE.py - {'step': '27700', 'lr': '0.0002', 'total_loss': '0.0252907', 'main_loss': '0.0252907', 'time_per_step': '2.18971'}
2025-11-08 06:34:36,526 - train_greyscale_FA_MoE.py - {'step': '27800', 'lr': '0.0002', 'total_loss': '0.0254822', 'main_loss': '0.0254822', 'time_per_step': '2.1813'}
2025-11-08 06:38:24,981 - train_greyscale_FA_MoE.py - {'step': '27900', 'lr': '0.0002', 'total_loss': '0.0192835', 'main_loss': '0.0192835', 'time_per_step': '2.19236'}
2025-11-08 06:42:11,385 - train_greyscale_FA_MoE.py - {'step': '28000', 'lr': '0.0002', 'total_loss': '0.0206889', 'main_loss': '0.0206889', 'time_per_step': '2.25697'}
2025-11-08 06:45:57,926 - train_greyscale_FA_MoE.py - {'step': '28100', 'lr': '0.0002', 'total_loss': '0.0190377', 'main_loss': '0.0190377', 'time_per_step': '2.23182'}
2025-11-08 06:49:45,029 - train_greyscale_FA_MoE.py - {'step': '28200', 'lr': '0.0002', 'total_loss': '0.0209452', 'main_loss': '0.0209452', 'time_per_step': '2.20439'}
2025-11-08 06:53:32,652 - train_greyscale_FA_MoE.py - {'step': '28300', 'lr': '0.0002', 'total_loss': '0.014071', 'main_loss': '0.014071', 'time_per_step': '2.19414'}
2025-11-08 06:57:18,501 - train_greyscale_FA_MoE.py - {'step': '28400', 'lr': '0.0002', 'total_loss': '0.0176845', 'main_loss': '0.0176845', 'time_per_step': '2.22683'}
2025-11-08 07:01:06,105 - train_greyscale_FA_MoE.py - {'step': '28500', 'lr': '0.0002', 'total_loss': '0.0177972', 'main_loss': '0.0177972', 'time_per_step': '2.54976'}
2025-11-08 07:04:52,725 - train_greyscale_FA_MoE.py - {'step': '28600', 'lr': '0.0002', 'total_loss': '0.0191288', 'main_loss': '0.0191288', 'time_per_step': '2.2143'}
2025-11-08 07:08:39,374 - train_greyscale_FA_MoE.py - {'step': '28700', 'lr': '0.0002', 'total_loss': '0.0182084', 'main_loss': '0.0182084', 'time_per_step': '2.0966'}
2025-11-08 07:12:24,395 - train_greyscale_FA_MoE.py - {'step': '28800', 'lr': '0.0002', 'total_loss': '0.0237842', 'main_loss': '0.0237842', 'time_per_step': '2.08599'}
2025-11-08 07:16:11,612 - train_greyscale_FA_MoE.py - {'step': '28900', 'lr': '0.0002', 'total_loss': '0.0159677', 'main_loss': '0.0159677', 'time_per_step': '2.23427'}
2025-11-08 07:19:57,523 - train_greyscale_FA_MoE.py - {'step': '29000', 'lr': '0.0002', 'total_loss': '0.0207894', 'main_loss': '0.0207894', 'time_per_step': '2.23066'}
2025-11-08 07:23:44,507 - train_greyscale_FA_MoE.py - {'step': '29100', 'lr': '0.0002', 'total_loss': '0.0174384', 'main_loss': '0.0174384', 'time_per_step': '2.2157'}
2025-11-08 07:27:30,068 - train_greyscale_FA_MoE.py - {'step': '29200', 'lr': '0.0002', 'total_loss': '0.0150445', 'main_loss': '0.0150445', 'time_per_step': '2.20541'}
2025-11-08 07:31:19,957 - train_greyscale_FA_MoE.py - {'step': '29300', 'lr': '0.0002', 'total_loss': '0.0184389', 'main_loss': '0.0184389', 'time_per_step': '2.23908'}
2025-11-08 07:35:12,159 - train_greyscale_FA_MoE.py - {'step': '29400', 'lr': '0.0002', 'total_loss': '0.0191462', 'main_loss': '0.0191462', 'time_per_step': '2.23972'}
2025-11-08 07:39:01,508 - train_greyscale_FA_MoE.py - {'step': '29500', 'lr': '0.0002', 'total_loss': '0.0199389', 'main_loss': '0.0199389', 'time_per_step': '2.1404'}
2025-11-08 07:42:51,489 - train_greyscale_FA_MoE.py - {'step': '29600', 'lr': '0.0002', 'total_loss': '0.0186772', 'main_loss': '0.0186772', 'time_per_step': '2.20671'}
2025-11-08 07:46:38,546 - train_greyscale_FA_MoE.py - {'step': '29700', 'lr': '0.0002', 'total_loss': '0.0168817', 'main_loss': '0.0168817', 'time_per_step': '2.20956'}
2025-11-08 07:50:24,293 - train_greyscale_FA_MoE.py - {'step': '29800', 'lr': '0.0002', 'total_loss': '0.0225426', 'main_loss': '0.0225426', 'time_per_step': '2.21334'}
2025-11-08 07:54:11,094 - train_greyscale_FA_MoE.py - {'step': '29900', 'lr': '0.0002', 'total_loss': '0.014823', 'main_loss': '0.014823', 'time_per_step': '2.11594'}
2025-11-08 07:57:56,352 - train_greyscale_FA_MoE.py - {'step': '30000', 'lr': '0.0002', 'total_loss': '0.0181966', 'main_loss': '0.0181966', 'time_per_step': '2.07339'}
2025-11-08 08:01:44,664 - train_greyscale_FA_MoE.py - {'step': '30100', 'lr': '0.0002', 'total_loss': '0.0220191', 'main_loss': '0.0220191', 'time_per_step': '2.21116'}
2025-11-08 08:05:31,590 - train_greyscale_FA_MoE.py - {'step': '30200', 'lr': '0.0002', 'total_loss': '0.016986', 'main_loss': '0.016986', 'time_per_step': '2.37235'}
2025-11-08 08:09:18,590 - train_greyscale_FA_MoE.py - {'step': '30300', 'lr': '0.0002', 'total_loss': '0.0174685', 'main_loss': '0.0174685', 'time_per_step': '2.20674'}
2025-11-08 08:13:04,110 - train_greyscale_FA_MoE.py - {'step': '30400', 'lr': '0.0002', 'total_loss': '0.0187366', 'main_loss': '0.0187366', 'time_per_step': '2.19763'}
2025-11-08 08:16:50,952 - train_greyscale_FA_MoE.py - {'step': '30500', 'lr': '0.0002', 'total_loss': '0.020662', 'main_loss': '0.020662', 'time_per_step': '2.23356'}
2025-11-08 08:20:37,069 - train_greyscale_FA_MoE.py - {'step': '30600', 'lr': '0.0002', 'total_loss': '0.0186142', 'main_loss': '0.0186142', 'time_per_step': '2.21109'}
2025-11-08 08:24:23,802 - train_greyscale_FA_MoE.py - {'step': '30700', 'lr': '0.0002', 'total_loss': '0.0206168', 'main_loss': '0.0206168', 'time_per_step': '2.2078'}
2025-11-08 08:28:09,573 - train_greyscale_FA_MoE.py - {'step': '30800', 'lr': '0.0002', 'total_loss': '0.0202249', 'main_loss': '0.0202249', 'time_per_step': '2.20994'}
2025-11-08 08:31:56,451 - train_greyscale_FA_MoE.py - {'step': '30900', 'lr': '0.0002', 'total_loss': '0.020817', 'main_loss': '0.020817', 'time_per_step': '2.2061'}
2025-11-08 08:35:43,902 - train_greyscale_FA_MoE.py - {'step': '31000', 'lr': '0.0002', 'total_loss': '0.0203438', 'main_loss': '0.0203438', 'time_per_step': '2.22474'}
2025-11-08 08:39:30,812 - train_greyscale_FA_MoE.py - {'step': '31100', 'lr': '0.0002', 'total_loss': '0.0192446', 'main_loss': '0.0192446', 'time_per_step': '2.09361'}
2025-11-08 08:43:16,031 - train_greyscale_FA_MoE.py - {'step': '31200', 'lr': '0.0002', 'total_loss': '0.0194919', 'main_loss': '0.0194919', 'time_per_step': '2.09385'}
2025-11-08 08:47:04,062 - train_greyscale_FA_MoE.py - {'step': '31300', 'lr': '0.0002', 'total_loss': '0.0230157', 'main_loss': '0.0230157', 'time_per_step': '2.19044'}
2025-11-08 08:50:51,351 - train_greyscale_FA_MoE.py - {'step': '31400', 'lr': '0.0002', 'total_loss': '0.017012', 'main_loss': '0.017012', 'time_per_step': '2.1974'}
2025-11-08 08:54:38,080 - train_greyscale_FA_MoE.py - {'step': '31500', 'lr': '0.0002', 'total_loss': '0.0176894', 'main_loss': '0.0176894', 'time_per_step': '2.22044'}
2025-11-08 08:58:24,070 - train_greyscale_FA_MoE.py - {'step': '31600', 'lr': '0.0002', 'total_loss': '0.0191445', 'main_loss': '0.0191445', 'time_per_step': '2.22365'}
2025-11-08 09:02:11,659 - train_greyscale_FA_MoE.py - {'step': '31700', 'lr': '0.0002', 'total_loss': '0.0201874', 'main_loss': '0.0201874', 'time_per_step': '2.22892'}
2025-11-08 09:05:59,144 - train_greyscale_FA_MoE.py - {'step': '31800', 'lr': '0.0002', 'total_loss': '0.0213493', 'main_loss': '0.0213493', 'time_per_step': '2.21535'}
2025-11-08 09:09:45,384 - train_greyscale_FA_MoE.py - {'step': '31900', 'lr': '0.0002', 'total_loss': '0.0155594', 'main_loss': '0.0155594', 'time_per_step': '2.19899'}
2025-11-08 09:13:32,103 - train_greyscale_FA_MoE.py - {'step': '32000', 'lr': '0.0002', 'total_loss': '0.0136077', 'main_loss': '0.0136077', 'time_per_step': '2.29417'}
2025-11-08 09:17:18,965 - train_greyscale_FA_MoE.py - {'step': '32100', 'lr': '0.0002', 'total_loss': '0.0200688', 'main_loss': '0.0200688', 'time_per_step': '2.20753'}
2025-11-08 09:21:06,142 - train_greyscale_FA_MoE.py - {'step': '32200', 'lr': '0.0002', 'total_loss': '0.0162806', 'main_loss': '0.0162806', 'time_per_step': '2.23564'}
2025-11-08 09:24:51,821 - train_greyscale_FA_MoE.py - {'step': '32300', 'lr': '0.0002', 'total_loss': '0.0204778', 'main_loss': '0.0204778', 'time_per_step': '2.08741'}
2025-11-08 09:28:37,121 - train_greyscale_FA_MoE.py - {'step': '32400', 'lr': '0.0002', 'total_loss': '0.012613', 'main_loss': '0.012613', 'time_per_step': '2.08804'}
2025-11-08 09:32:24,604 - train_greyscale_FA_MoE.py - {'step': '32500', 'lr': '0.0002', 'total_loss': '0.0209801', 'main_loss': '0.0209801', 'time_per_step': '2.18782'}
2025-11-08 09:36:12,173 - train_greyscale_FA_MoE.py - {'step': '32600', 'lr': '0.0002', 'total_loss': '0.0192388', 'main_loss': '0.0192388', 'time_per_step': '2.24495'}
2025-11-08 09:39:57,941 - train_greyscale_FA_MoE.py - {'step': '32700', 'lr': '0.0002', 'total_loss': '0.0157062', 'main_loss': '0.0157062', 'time_per_step': '2.22154'}
2025-11-08 09:43:45,144 - train_greyscale_FA_MoE.py - {'step': '32800', 'lr': '0.0002', 'total_loss': '0.0154419', 'main_loss': '0.0154419', 'time_per_step': '2.22215'}
2025-11-08 09:47:32,264 - train_greyscale_FA_MoE.py - {'step': '32900', 'lr': '0.0002', 'total_loss': '0.0171062', 'main_loss': '0.0171062', 'time_per_step': '2.22329'}
2025-11-08 09:51:19,416 - train_greyscale_FA_MoE.py - {'step': '33000', 'lr': '0.0002', 'total_loss': '0.0135826', 'main_loss': '0.0135826', 'time_per_step': '2.18499'}
2025-11-08 09:55:05,206 - train_greyscale_FA_MoE.py - {'step': '33100', 'lr': '0.0002', 'total_loss': '0.0182803', 'main_loss': '0.0182803', 'time_per_step': '2.20349'}
2025-11-08 09:58:52,934 - train_greyscale_FA_MoE.py - {'step': '33200', 'lr': '0.0002', 'total_loss': '0.0195677', 'main_loss': '0.0195677', 'time_per_step': '2.20387'}
2025-11-08 10:02:41,235 - train_greyscale_FA_MoE.py - {'step': '33300', 'lr': '0.0002', 'total_loss': '0.0149745', 'main_loss': '0.0149745', 'time_per_step': '2.29098'}
2025-11-08 10:06:28,560 - train_greyscale_FA_MoE.py - {'step': '33400', 'lr': '0.0002', 'total_loss': '0.0184783', 'main_loss': '0.0184783', 'time_per_step': '2.23327'}
2025-11-08 10:10:14,304 - train_greyscale_FA_MoE.py - {'step': '33500', 'lr': '0.0002', 'total_loss': '0.0194357', 'main_loss': '0.0194357', 'time_per_step': '2.08229'}
2025-11-08 10:14:00,638 - train_greyscale_FA_MoE.py - {'step': '33600', 'lr': '0.0002', 'total_loss': '0.0177927', 'main_loss': '0.0177927', 'time_per_step': '2.09386'}
2025-11-08 10:17:47,226 - train_greyscale_FA_MoE.py - {'step': '33700', 'lr': '0.0002', 'total_loss': '0.0159891', 'main_loss': '0.0159891', 'time_per_step': '2.16424'}
2025-11-08 10:21:34,227 - train_greyscale_FA_MoE.py - {'step': '33800', 'lr': '0.0002', 'total_loss': '0.0145363', 'main_loss': '0.0145363', 'time_per_step': '2.20411'}
2025-11-08 10:25:20,048 - train_greyscale_FA_MoE.py - {'step': '33900', 'lr': '0.0002', 'total_loss': '0.0148522', 'main_loss': '0.0148522', 'time_per_step': '2.19863'}
2025-11-08 10:29:07,026 - train_greyscale_FA_MoE.py - {'step': '34000', 'lr': '0.0002', 'total_loss': '0.0203307', 'main_loss': '0.0203307', 'time_per_step': '2.18873'}
2025-11-08 10:32:54,032 - train_greyscale_FA_MoE.py - {'step': '34100', 'lr': '0.0002', 'total_loss': '0.0154665', 'main_loss': '0.0154665', 'time_per_step': '2.21138'}
2025-11-08 10:36:41,098 - train_greyscale_FA_MoE.py - {'step': '34200', 'lr': '0.0002', 'total_loss': '0.016327', 'main_loss': '0.016327', 'time_per_step': '2.23187'}
2025-11-08 10:40:26,707 - train_greyscale_FA_MoE.py - {'step': '34300', 'lr': '0.0002', 'total_loss': '0.0204439', 'main_loss': '0.0204439', 'time_per_step': '2.22677'}
2025-11-08 10:44:12,518 - train_greyscale_FA_MoE.py - {'step': '34400', 'lr': '0.0002', 'total_loss': '0.0200367', 'main_loss': '0.0200367', 'time_per_step': '2.25106'}
2025-11-08 10:47:59,458 - train_greyscale_FA_MoE.py - {'step': '34500', 'lr': '0.0002', 'total_loss': '0.0223919', 'main_loss': '0.0223919', 'time_per_step': '2.18267'}
2025-11-08 10:51:46,049 - train_greyscale_FA_MoE.py - {'step': '34600', 'lr': '0.0002', 'total_loss': '0.015113', 'main_loss': '0.015113', 'time_per_step': '2.21058'}
2025-11-08 10:55:32,085 - train_greyscale_FA_MoE.py - {'step': '34700', 'lr': '0.0002', 'total_loss': '0.0166661', 'main_loss': '0.0166661', 'time_per_step': '2.28784'}
2025-11-08 10:59:17,865 - train_greyscale_FA_MoE.py - {'step': '34800', 'lr': '0.0002', 'total_loss': '0.0208394', 'main_loss': '0.0208394', 'time_per_step': '2.0863'}
2025-11-08 11:03:05,906 - train_greyscale_FA_MoE.py - {'step': '34900', 'lr': '0.0002', 'total_loss': '0.016025', 'main_loss': '0.016025', 'time_per_step': '2.17873'}
2025-11-08 11:06:53,196 - train_greyscale_FA_MoE.py - {'step': '35000', 'lr': '0.0002', 'total_loss': '0.0146683', 'main_loss': '0.0146683', 'time_per_step': '2.19487'}
2025-11-08 11:10:39,167 - train_greyscale_FA_MoE.py - {'step': '35100', 'lr': '0.0002', 'total_loss': '0.0156215', 'main_loss': '0.0156215', 'time_per_step': '2.20815'}
2025-11-08 11:14:26,051 - train_greyscale_FA_MoE.py - {'step': '35200', 'lr': '0.0002', 'total_loss': '0.0180622', 'main_loss': '0.0180622', 'time_per_step': '2.15559'}
2025-11-08 11:18:12,430 - train_greyscale_FA_MoE.py - {'step': '35300', 'lr': '0.0002', 'total_loss': '0.0174081', 'main_loss': '0.0174081', 'time_per_step': '2.26202'}
2025-11-08 11:21:59,550 - train_greyscale_FA_MoE.py - {'step': '35400', 'lr': '0.0002', 'total_loss': '0.0175255', 'main_loss': '0.0175255', 'time_per_step': '2.21088'}
2025-11-08 11:25:45,490 - train_greyscale_FA_MoE.py - {'step': '35500', 'lr': '0.0002', 'total_loss': '0.0196182', 'main_loss': '0.0196182', 'time_per_step': '2.23087'}
2025-11-08 11:29:32,108 - train_greyscale_FA_MoE.py - {'step': '35600', 'lr': '0.0002', 'total_loss': '0.0205901', 'main_loss': '0.0205901', 'time_per_step': '2.2891'}
2025-11-08 11:33:19,034 - train_greyscale_FA_MoE.py - {'step': '35700', 'lr': '0.0002', 'total_loss': '0.0169775', 'main_loss': '0.0169775', 'time_per_step': '2.19869'}
2025-11-08 11:37:04,760 - train_greyscale_FA_MoE.py - {'step': '35800', 'lr': '0.0002', 'total_loss': '0.0163356', 'main_loss': '0.0163356', 'time_per_step': '2.2452'}
2025-11-08 11:40:50,308 - train_greyscale_FA_MoE.py - {'step': '35900', 'lr': '0.0002', 'total_loss': '0.0146509', 'main_loss': '0.0146509', 'time_per_step': '2.0886'}
2025-11-08 11:44:36,747 - train_greyscale_FA_MoE.py - {'step': '36000', 'lr': '0.0002', 'total_loss': '0.0165228', 'main_loss': '0.0165228', 'time_per_step': '2.0877'}
2025-11-08 11:48:21,939 - train_greyscale_FA_MoE.py - {'step': '36100', 'lr': '0.0002', 'total_loss': '0.0151354', 'main_loss': '0.0151354', 'time_per_step': '2.18771'}
2025-11-08 11:52:07,390 - train_greyscale_FA_MoE.py - {'step': '36200', 'lr': '0.0002', 'total_loss': '0.0185332', 'main_loss': '0.0185332', 'time_per_step': '2.16054'}
2025-11-08 11:55:51,883 - train_greyscale_FA_MoE.py - {'step': '36300', 'lr': '0.0002', 'total_loss': '0.0192204', 'main_loss': '0.0192204', 'time_per_step': '2.2069'}
2025-11-08 11:59:37,943 - train_greyscale_FA_MoE.py - {'step': '36400', 'lr': '0.0002', 'total_loss': '0.016275', 'main_loss': '0.016275', 'time_per_step': '2.19907'}
2025-11-08 12:03:25,595 - train_greyscale_FA_MoE.py - {'step': '36500', 'lr': '0.0002', 'total_loss': '0.0169296', 'main_loss': '0.0169296', 'time_per_step': '2.15998'}
2025-11-08 12:07:11,867 - train_greyscale_FA_MoE.py - {'step': '36600', 'lr': '0.0002', 'total_loss': '0.0222891', 'main_loss': '0.0222891', 'time_per_step': '2.2715'}
2025-11-08 12:10:57,263 - train_greyscale_FA_MoE.py - {'step': '36700', 'lr': '0.0002', 'total_loss': '0.0143759', 'main_loss': '0.0143759', 'time_per_step': '2.19603'}
2025-11-08 12:14:43,840 - train_greyscale_FA_MoE.py - {'step': '36800', 'lr': '0.0002', 'total_loss': '0.0136089', 'main_loss': '0.0136089', 'time_per_step': '2.22072'}
2025-11-08 12:18:29,584 - train_greyscale_FA_MoE.py - {'step': '36900', 'lr': '0.0002', 'total_loss': '0.0158602', 'main_loss': '0.0158602', 'time_per_step': '2.17825'}
2025-11-08 12:22:15,179 - train_greyscale_FA_MoE.py - {'step': '37000', 'lr': '0.0002', 'total_loss': '0.0165037', 'main_loss': '0.0165037', 'time_per_step': '2.14498'}
2025-11-08 12:26:02,724 - train_greyscale_FA_MoE.py - {'step': '37100', 'lr': '0.0002', 'total_loss': '0.0211513', 'main_loss': '0.0211513', 'time_per_step': '2.08877'}
2025-11-08 12:29:49,494 - train_greyscale_FA_MoE.py - {'step': '37200', 'lr': '0.0002', 'total_loss': '0.0199485', 'main_loss': '0.0199485', 'time_per_step': '2.08801'}
2025-11-08 12:33:37,129 - train_greyscale_FA_MoE.py - {'step': '37300', 'lr': '0.0002', 'total_loss': '0.0195075', 'main_loss': '0.0195075', 'time_per_step': '2.19308'}
2025-11-08 12:37:22,927 - train_greyscale_FA_MoE.py - {'step': '37400', 'lr': '0.0002', 'total_loss': '0.0152531', 'main_loss': '0.0152531', 'time_per_step': '2.25414'}
2025-11-08 12:41:09,988 - train_greyscale_FA_MoE.py - {'step': '37500', 'lr': '0.0002', 'total_loss': '0.0168546', 'main_loss': '0.0168546', 'time_per_step': '2.21091'}
2025-11-08 12:44:56,898 - train_greyscale_FA_MoE.py - {'step': '37600', 'lr': '0.0002', 'total_loss': '0.019912', 'main_loss': '0.019912', 'time_per_step': '2.21119'}
2025-11-08 12:48:43,461 - train_greyscale_FA_MoE.py - {'step': '37700', 'lr': '0.0002', 'total_loss': '0.0197752', 'main_loss': '0.0197752', 'time_per_step': '2.21269'}
2025-11-08 12:52:28,973 - train_greyscale_FA_MoE.py - {'step': '37800', 'lr': '0.0002', 'total_loss': '0.0162731', 'main_loss': '0.0162731', 'time_per_step': '2.19035'}
2025-11-08 12:56:15,263 - train_greyscale_FA_MoE.py - {'step': '37900', 'lr': '0.0002', 'total_loss': '0.0130732', 'main_loss': '0.0130732', 'time_per_step': '2.21342'}
2025-11-08 13:00:02,540 - train_greyscale_FA_MoE.py - {'step': '38000', 'lr': '0.0002', 'total_loss': '0.0149853', 'main_loss': '0.0149853', 'time_per_step': '2.19027'}
2025-11-08 13:03:49,785 - train_greyscale_FA_MoE.py - {'step': '38100', 'lr': '0.0002', 'total_loss': '0.0179279', 'main_loss': '0.0179279', 'time_per_step': '2.17168'}
2025-11-08 13:07:35,322 - train_greyscale_FA_MoE.py - {'step': '38200', 'lr': '0.0002', 'total_loss': '0.0181014', 'main_loss': '0.0181014', 'time_per_step': '2.22233'}
2025-11-08 13:11:22,092 - train_greyscale_FA_MoE.py - {'step': '38300', 'lr': '0.0002', 'total_loss': '0.0179046', 'main_loss': '0.0179046', 'time_per_step': '2.08025'}
2025-11-08 13:15:08,681 - train_greyscale_FA_MoE.py - {'step': '38400', 'lr': '0.0002', 'total_loss': '0.018753', 'main_loss': '0.018753', 'time_per_step': '2.09606'}
2025-11-08 13:18:55,106 - train_greyscale_FA_MoE.py - {'step': '38500', 'lr': '0.0002', 'total_loss': '0.0160432', 'main_loss': '0.0160432', 'time_per_step': '2.18142'}
2025-11-08 13:22:40,673 - train_greyscale_FA_MoE.py - {'step': '38600', 'lr': '0.0002', 'total_loss': '0.0119676', 'main_loss': '0.0119676', 'time_per_step': '2.23496'}
2025-11-08 13:26:27,870 - train_greyscale_FA_MoE.py - {'step': '38700', 'lr': '0.0002', 'total_loss': '0.0176976', 'main_loss': '0.0176976', 'time_per_step': '2.2216'}
2025-11-08 13:30:14,589 - train_greyscale_FA_MoE.py - {'step': '38800', 'lr': '0.0002', 'total_loss': '0.0177375', 'main_loss': '0.0177375', 'time_per_step': '2.20507'}
