2026-02-05 11:37:09,503 - train_greyscale_FA_MoE.py - ckpt_root: output_shift_fa/acdc_wholeheart_uncond_fa_ec_moe_greyscale_uvit_mid_4by4_l6r9_low16_Y_bound_nomlp/ckpts
dataset:
  SNR_scale: 4.0
2026-02-05 19:53:55,219 - train_greyscale_FA_MoE.py - {'step': '12300', 'lr': '0.0002', 'total_loss': '0.0181195', 'main_loss': '0.0181195', 'time_per_step': '2.33987'}
2026-02-05 19:57:56,238 - train_greyscale_FA_MoE.py - {'step': '12400', 'lr': '0.0002', 'total_loss': '0.0189642', 'main_loss': '0.0189642', 'time_per_step': '2.34154'}
2026-02-05 20:01:58,222 - train_greyscale_FA_MoE.py - {'step': '12500', 'lr': '0.0002', 'total_loss': '0.0206089', 'main_loss': '0.0206089', 'time_per_step': '2.33798'}
2026-02-05 20:06:00,564 - train_greyscale_FA_MoE.py - {'step': '12600', 'lr': '0.0002', 'total_loss': '0.0180715', 'main_loss': '0.0180715', 'time_per_step': '2.39099'}
2026-02-05 20:10:02,554 - train_greyscale_FA_MoE.py - {'step': '12700', 'lr': '0.0002', 'total_loss': '0.0213006', 'main_loss': '0.0213006', 'time_per_step': '2.34451'}
2026-02-05 20:14:05,330 - train_greyscale_FA_MoE.py - {'step': '12800', 'lr': '0.0002', 'total_loss': '0.0222195', 'main_loss': '0.0222195', 'time_per_step': '2.38471'}
2026-02-05 20:18:06,335 - train_greyscale_FA_MoE.py - {'step': '12900', 'lr': '0.0002', 'total_loss': '0.0156326', 'main_loss': '0.0156326', 'time_per_step': '2.41454'}
2026-02-05 20:22:07,816 - train_greyscale_FA_MoE.py - {'step': '13000', 'lr': '0.0002', 'total_loss': '0.0200132', 'main_loss': '0.0200132', 'time_per_step': '2.35054'}
2026-02-05 20:26:09,963 - train_greyscale_FA_MoE.py - {'step': '13100', 'lr': '0.0002', 'total_loss': '0.0223662', 'main_loss': '0.0223662', 'time_per_step': '2.25531'}
2026-02-05 20:30:11,918 - train_greyscale_FA_MoE.py - {'step': '13200', 'lr': '0.0002', 'total_loss': '0.0225359', 'main_loss': '0.0225359', 'time_per_step': '2.2101'}
2026-02-05 20:34:14,271 - train_greyscale_FA_MoE.py - {'step': '13300', 'lr': '0.0002', 'total_loss': '0.0219291', 'main_loss': '0.0219291', 'time_per_step': '2.33688'}
2026-02-05 20:38:15,531 - train_greyscale_FA_MoE.py - {'step': '13400', 'lr': '0.0002', 'total_loss': '0.0208345', 'main_loss': '0.0208345', 'time_per_step': '2.38165'}
2026-02-05 20:42:17,957 - train_greyscale_FA_MoE.py - {'step': '13500', 'lr': '0.0002', 'total_loss': '0.0172919', 'main_loss': '0.0172919', 'time_per_step': '2.33116'}
2026-02-05 20:46:20,080 - train_greyscale_FA_MoE.py - {'step': '13600', 'lr': '0.0002', 'total_loss': '0.0230891', 'main_loss': '0.0230891', 'time_per_step': '2.41572'}
2026-02-05 20:50:21,704 - train_greyscale_FA_MoE.py - {'step': '13700', 'lr': '0.0002', 'total_loss': '0.0191392', 'main_loss': '0.0191392', 'time_per_step': '2.37354'}
2026-02-05 20:54:22,628 - train_greyscale_FA_MoE.py - {'step': '13800', 'lr': '0.0002', 'total_loss': '0.0188729', 'main_loss': '0.0188729', 'time_per_step': '2.32707'}
2026-02-05 20:58:23,201 - train_greyscale_FA_MoE.py - {'step': '13900', 'lr': '0.0002', 'total_loss': '0.0153028', 'main_loss': '0.0153028', 'time_per_step': '2.35772'}
2026-02-05 21:02:25,796 - train_greyscale_FA_MoE.py - {'step': '14000', 'lr': '0.0002', 'total_loss': '0.0181343', 'main_loss': '0.0181343', 'time_per_step': '2.35108'}
2026-02-05 21:06:28,755 - train_greyscale_FA_MoE.py - {'step': '14100', 'lr': '0.0002', 'total_loss': '0.0209292', 'main_loss': '0.0209292', 'time_per_step': '2.34175'}
2026-02-05 21:10:31,623 - train_greyscale_FA_MoE.py - {'step': '14200', 'lr': '0.0002', 'total_loss': '0.0184935', 'main_loss': '0.0184935', 'time_per_step': '2.32503'}
2026-02-05 21:14:32,740 - train_greyscale_FA_MoE.py - {'step': '14300', 'lr': '0.0002', 'total_loss': '0.017673', 'main_loss': '0.017673', 'time_per_step': '2.24176'}
2026-02-05 21:18:33,282 - train_greyscale_FA_MoE.py - {'step': '14400', 'lr': '0.0002', 'total_loss': '0.0161894', 'main_loss': '0.0161894', 'time_per_step': '2.226'}
2026-02-05 21:22:36,159 - train_greyscale_FA_MoE.py - {'step': '14500', 'lr': '0.0002', 'total_loss': '0.0195154', 'main_loss': '0.0195154', 'time_per_step': '2.31052'}
2026-02-05 21:26:38,292 - train_greyscale_FA_MoE.py - {'step': '14600', 'lr': '0.0002', 'total_loss': '0.0151434', 'main_loss': '0.0151434', 'time_per_step': '2.34621'}
