2025-11-28 13:21:39,191 - train_greyscale_MoE.py - ckpt_root: output_shift/echonet_dynamic_uncond_2MoE_greyscale_uvit_mid_4by4_Y_bound/ckpts
dataset:
  SNR_scale: 4.0
2025-11-28 23:05:02,651 - train_greyscale_MoE.py - {'step': '11300', 'lr': '0.0002', 'total_loss': '0.0250709', 'main_loss': '0.0210763', 'aux_loss': '3.99463', 'time_per_step': '2.94735'}
2025-11-28 23:10:08,581 - train_greyscale_MoE.py - {'step': '11400', 'lr': '0.0002', 'total_loss': '0.0244185', 'main_loss': '0.0204372', 'aux_loss': '3.98125', 'time_per_step': '2.86983'}
2025-11-28 23:15:17,990 - train_greyscale_MoE.py - {'step': '11500', 'lr': '0.0002', 'total_loss': '0.0235596', 'main_loss': '0.0195592', 'aux_loss': '4.0004', 'time_per_step': '2.8678'}
2025-11-28 23:20:29,749 - train_greyscale_MoE.py - {'step': '11600', 'lr': '0.0002', 'total_loss': '0.0243269', 'main_loss': '0.0203211', 'aux_loss': '4.00571', 'time_per_step': '2.89218'}
2025-11-28 23:25:41,269 - train_greyscale_MoE.py - {'step': '11700', 'lr': '0.0002', 'total_loss': '0.0258318', 'main_loss': '0.0218223', 'aux_loss': '4.00944', 'time_per_step': '2.89148'}
2025-11-28 23:30:53,709 - train_greyscale_MoE.py - {'step': '11800', 'lr': '0.0002', 'total_loss': '0.0261139', 'main_loss': '0.0220992', 'aux_loss': '4.01473', 'time_per_step': '2.8948'}
2025-11-28 23:36:04,416 - train_greyscale_MoE.py - {'step': '11900', 'lr': '0.0002', 'total_loss': '0.0229183', 'main_loss': '0.0189017', 'aux_loss': '4.01658', 'time_per_step': '2.86501'}
2025-11-28 23:41:07,170 - train_greyscale_MoE.py - {'step': '12000', 'lr': '0.0002', 'total_loss': '0.0259285', 'main_loss': '0.0219262', 'aux_loss': '4.00227', 'time_per_step': '2.98898'}
2025-11-28 23:46:13,833 - train_greyscale_MoE.py - {'step': '12100', 'lr': '0.0002', 'total_loss': '0.025555', 'main_loss': '0.0215453', 'aux_loss': '4.0097', 'time_per_step': '2.85592'}
2025-11-28 23:51:24,156 - train_greyscale_MoE.py - {'step': '12200', 'lr': '0.0002', 'total_loss': '0.024724', 'main_loss': '0.0207275', 'aux_loss': '3.99652', 'time_per_step': '2.8628'}
2025-11-28 23:56:34,873 - train_greyscale_MoE.py - {'step': '12300', 'lr': '0.0002', 'total_loss': '0.0261244', 'main_loss': '0.0221226', 'aux_loss': '4.00179', 'time_per_step': '2.85169'}
2025-11-29 00:01:45,872 - train_greyscale_MoE.py - {'step': '12400', 'lr': '0.0002', 'total_loss': '0.0243241', 'main_loss': '0.0203156', 'aux_loss': '4.00848', 'time_per_step': '2.8542'}
2025-11-29 00:06:58,312 - train_greyscale_MoE.py - {'step': '12500', 'lr': '0.0002', 'total_loss': '0.0259549', 'main_loss': '0.0219446', 'aux_loss': '4.01027', 'time_per_step': '2.86169'}
2025-11-29 00:12:09,564 - train_greyscale_MoE.py - {'step': '12600', 'lr': '0.0002', 'total_loss': '0.0273329', 'main_loss': '0.0233094', 'aux_loss': '4.02352', 'time_per_step': '2.87523'}
2025-11-29 00:17:11,836 - train_greyscale_MoE.py - {'step': '12700', 'lr': '0.0002', 'total_loss': '0.0268756', 'main_loss': '0.0228871', 'aux_loss': '3.98848', 'time_per_step': '2.87032'}
2025-11-29 00:22:19,177 - train_greyscale_MoE.py - {'step': '12800', 'lr': '0.0002', 'total_loss': '0.0237059', 'main_loss': '0.0196878', 'aux_loss': '4.01801', 'time_per_step': '2.92669'}
2025-11-29 00:27:29,481 - train_greyscale_MoE.py - {'step': '12900', 'lr': '0.0002', 'total_loss': '0.0272997', 'main_loss': '0.0232834', 'aux_loss': '4.01631', 'time_per_step': '3.04342'}
2025-11-29 00:32:40,816 - train_greyscale_MoE.py - {'step': '13000', 'lr': '0.0002', 'total_loss': '0.0258793', 'main_loss': '0.0218659', 'aux_loss': '4.01344', 'time_per_step': '2.9862'}
2025-11-29 00:37:52,446 - train_greyscale_MoE.py - {'step': '13100', 'lr': '0.0002', 'total_loss': '0.0290692', 'main_loss': '0.0250836', 'aux_loss': '3.98561', 'time_per_step': '2.86781'}
2025-11-29 00:43:04,747 - train_greyscale_MoE.py - {'step': '13200', 'lr': '0.0002', 'total_loss': '0.0250699', 'main_loss': '0.021065', 'aux_loss': '4.00482', 'time_per_step': '2.96765'}
2025-11-29 00:48:16,533 - train_greyscale_MoE.py - {'step': '13300', 'lr': '0.0002', 'total_loss': '0.0247119', 'main_loss': '0.0206861', 'aux_loss': '4.02575', 'time_per_step': '2.90377'}
2025-11-29 00:53:18,071 - train_greyscale_MoE.py - {'step': '13400', 'lr': '0.0002', 'total_loss': '0.0268573', 'main_loss': '0.0228498', 'aux_loss': '4.00746', 'time_per_step': '2.89356'}
2025-11-29 00:58:23,822 - train_greyscale_MoE.py - {'step': '13500', 'lr': '0.0002', 'total_loss': '0.0245847', 'main_loss': '0.0205732', 'aux_loss': '4.01148', 'time_per_step': '2.85896'}
2025-11-29 01:03:33,860 - train_greyscale_MoE.py - {'step': '13600', 'lr': '0.0002', 'total_loss': '0.0247136', 'main_loss': '0.0207212', 'aux_loss': '3.99238', 'time_per_step': '2.86492'}
2025-11-29 01:08:44,684 - train_greyscale_MoE.py - {'step': '13700', 'lr': '0.0002', 'total_loss': '0.0248101', 'main_loss': '0.020823', 'aux_loss': '3.98715', 'time_per_step': '2.85972'}
2025-11-29 01:13:55,025 - train_greyscale_MoE.py - {'step': '13800', 'lr': '0.0002', 'total_loss': '0.0233599', 'main_loss': '0.0193641', 'aux_loss': '3.99586', 'time_per_step': '2.94561'}
2025-11-29 01:19:07,758 - train_greyscale_MoE.py - {'step': '13900', 'lr': '0.0002', 'total_loss': '0.0226506', 'main_loss': '0.0186532', 'aux_loss': '3.99745', 'time_per_step': '2.85429'}
2025-11-29 01:24:18,146 - train_greyscale_MoE.py - {'step': '14000', 'lr': '0.0002', 'total_loss': '0.0258518', 'main_loss': '0.0218577', 'aux_loss': '3.99415', 'time_per_step': '2.87923'}
2025-11-29 01:29:20,555 - train_greyscale_MoE.py - {'step': '14100', 'lr': '0.0002', 'total_loss': '0.0234519', 'main_loss': '0.0194601', 'aux_loss': '3.99174', 'time_per_step': '2.86484'}
2025-11-29 01:34:26,661 - train_greyscale_MoE.py - {'step': '14200', 'lr': '0.0002', 'total_loss': '0.0224877', 'main_loss': '0.0184936', 'aux_loss': '3.99418', 'time_per_step': '2.86612'}
2025-11-29 01:39:35,674 - train_greyscale_MoE.py - {'step': '14300', 'lr': '0.0002', 'total_loss': '0.0293565', 'main_loss': '0.02536', 'aux_loss': '3.99648', 'time_per_step': '2.91316'}
2025-11-29 01:44:46,232 - train_greyscale_MoE.py - {'step': '14400', 'lr': '0.0002', 'total_loss': '0.0226093', 'main_loss': '0.0186199', 'aux_loss': '3.98937', 'time_per_step': '2.86425'}
2025-11-29 01:49:57,339 - train_greyscale_MoE.py - {'step': '14500', 'lr': '0.0002', 'total_loss': '0.0224053', 'main_loss': '0.0184138', 'aux_loss': '3.99147', 'time_per_step': '2.88253'}
2025-11-29 01:55:09,029 - train_greyscale_MoE.py - {'step': '14600', 'lr': '0.0002', 'total_loss': '0.0287124', 'main_loss': '0.0247249', 'aux_loss': '3.98754', 'time_per_step': '2.85925'}
2025-11-29 02:00:18,506 - train_greyscale_MoE.py - {'step': '14700', 'lr': '0.0002', 'total_loss': '0.0271871', 'main_loss': '0.0231702', 'aux_loss': '4.01696', 'time_per_step': '2.88208'}
2025-11-29 02:05:21,347 - train_greyscale_MoE.py - {'step': '14800', 'lr': '0.0002', 'total_loss': '0.0234854', 'main_loss': '0.0194862', 'aux_loss': '3.99916', 'time_per_step': '3.061'}
2025-11-29 02:10:28,359 - train_greyscale_MoE.py - {'step': '14900', 'lr': '0.0002', 'total_loss': '0.0228373', 'main_loss': '0.0188407', 'aux_loss': '3.99656', 'time_per_step': '2.85649'}
2025-11-29 02:15:38,784 - train_greyscale_MoE.py - {'step': '15000', 'lr': '0.0002', 'total_loss': '0.0268959', 'main_loss': '0.0229169', 'aux_loss': '3.97906', 'time_per_step': '2.88233'}
2025-11-29 02:20:50,911 - train_greyscale_MoE.py - {'step': '15100', 'lr': '0.0002', 'total_loss': '0.0235873', 'main_loss': '0.0195798', 'aux_loss': '4.00759', 'time_per_step': '2.86937'}
2025-11-29 02:26:02,738 - train_greyscale_MoE.py - {'step': '15200', 'lr': '0.0002', 'total_loss': '0.0241436', 'main_loss': '0.0201263', 'aux_loss': '4.01733', 'time_per_step': '2.94706'}
2025-11-29 02:31:15,430 - train_greyscale_MoE.py - {'step': '15300', 'lr': '0.0002', 'total_loss': '0.0245683', 'main_loss': '0.0205517', 'aux_loss': '4.01657', 'time_per_step': '2.86311'}
2025-11-29 02:36:24,534 - train_greyscale_MoE.py - {'step': '15400', 'lr': '0.0002', 'total_loss': '0.0278657', 'main_loss': '0.0238463', 'aux_loss': '4.01939', 'time_per_step': '2.8866'}
2025-11-29 02:41:27,216 - train_greyscale_MoE.py - {'step': '15500', 'lr': '0.0002', 'total_loss': '0.0271112', 'main_loss': '0.0231285', 'aux_loss': '3.98271', 'time_per_step': '2.88124'}
2025-11-29 02:46:32,902 - train_greyscale_MoE.py - {'step': '15600', 'lr': '0.0002', 'total_loss': '0.0245717', 'main_loss': '0.0205835', 'aux_loss': '3.98822', 'time_per_step': '2.88128'}
2025-11-29 02:51:43,168 - train_greyscale_MoE.py - {'step': '15700', 'lr': '0.0002', 'total_loss': '0.024655', 'main_loss': '0.0206719', 'aux_loss': '3.9831', 'time_per_step': '3.05164'}
2025-11-29 02:56:52,973 - train_greyscale_MoE.py - {'step': '15800', 'lr': '0.0002', 'total_loss': '0.0238152', 'main_loss': '0.0198241', 'aux_loss': '3.99112', 'time_per_step': '3.09703'}
2025-11-29 03:02:04,908 - train_greyscale_MoE.py - {'step': '15900', 'lr': '0.0002', 'total_loss': '0.026371', 'main_loss': '0.0223735', 'aux_loss': '3.99749', 'time_per_step': '2.88194'}
2025-11-29 03:07:16,757 - train_greyscale_MoE.py - {'step': '16000', 'lr': '0.0002', 'total_loss': '0.0232655', 'main_loss': '0.0192656', 'aux_loss': '3.99984', 'time_per_step': '2.86097'}
2025-11-29 03:12:27,862 - train_greyscale_MoE.py - {'step': '16100', 'lr': '0.0002', 'total_loss': '0.0297919', 'main_loss': '0.0258021', 'aux_loss': '3.98984', 'time_per_step': '2.86911'}
2025-11-29 03:17:29,814 - train_greyscale_MoE.py - {'step': '16200', 'lr': '0.0002', 'total_loss': '0.0218193', 'main_loss': '0.0178271', 'aux_loss': '3.99222', 'time_per_step': '2.88182'}
2025-11-29 03:22:36,305 - train_greyscale_MoE.py - {'step': '16300', 'lr': '0.0002', 'total_loss': '0.0253064', 'main_loss': '0.0213156', 'aux_loss': '3.99074', 'time_per_step': '2.93731'}
2025-11-29 03:27:45,882 - train_greyscale_MoE.py - {'step': '16400', 'lr': '0.0002', 'total_loss': '0.0259207', 'main_loss': '0.0219238', 'aux_loss': '3.99691', 'time_per_step': '2.85277'}
2025-11-29 03:32:57,354 - train_greyscale_MoE.py - {'step': '16500', 'lr': '0.0002', 'total_loss': '0.0216191', 'main_loss': '0.017633', 'aux_loss': '3.98605', 'time_per_step': '2.85925'}
2025-11-29 03:38:08,665 - train_greyscale_MoE.py - {'step': '16600', 'lr': '0.0002', 'total_loss': '0.0214876', 'main_loss': '0.0174985', 'aux_loss': '3.9891', 'time_per_step': '2.86864'}
2025-11-29 03:43:21,119 - train_greyscale_MoE.py - {'step': '16700', 'lr': '0.0002', 'total_loss': '0.0237388', 'main_loss': '0.0197472', 'aux_loss': '3.99164', 'time_per_step': '2.86417'}
2025-11-29 03:48:30,890 - train_greyscale_MoE.py - {'step': '16800', 'lr': '0.0002', 'total_loss': '0.0219607', 'main_loss': '0.0179734', 'aux_loss': '3.98722', 'time_per_step': '2.99626'}
2025-11-29 03:53:32,763 - train_greyscale_MoE.py - {'step': '16900', 'lr': '0.0002', 'total_loss': '0.0285195', 'main_loss': '0.0245291', 'aux_loss': '3.99046', 'time_per_step': '2.90395'}
2025-11-29 03:58:40,029 - train_greyscale_MoE.py - {'step': '17000', 'lr': '0.0002', 'total_loss': '0.0236661', 'main_loss': '0.0196758', 'aux_loss': '3.99031', 'time_per_step': '2.86095'}
2025-11-29 04:03:49,697 - train_greyscale_MoE.py - {'step': '17100', 'lr': '0.0002', 'total_loss': '0.0258732', 'main_loss': '0.0218764', 'aux_loss': '3.99678', 'time_per_step': '2.86191'}
2025-11-29 04:09:00,642 - train_greyscale_MoE.py - {'step': '17200', 'lr': '0.0002', 'total_loss': '0.0276565', 'main_loss': '0.023666', 'aux_loss': '3.99048', 'time_per_step': '2.90878'}
2025-11-29 04:14:11,573 - train_greyscale_MoE.py - {'step': '17300', 'lr': '0.0002', 'total_loss': '0.0230149', 'main_loss': '0.0190313', 'aux_loss': '3.98354', 'time_per_step': '2.85301'}
2025-11-29 04:19:21,595 - train_greyscale_MoE.py - {'step': '17400', 'lr': '0.0002', 'total_loss': '0.0271052', 'main_loss': '0.0231046', 'aux_loss': '4.00059', 'time_per_step': '2.86301'}
2025-11-29 04:24:31,427 - train_greyscale_MoE.py - {'step': '17500', 'lr': '0.0002', 'total_loss': '0.0273426', 'main_loss': '0.0233508', 'aux_loss': '3.99171', 'time_per_step': '2.895'}
2025-11-29 04:29:33,338 - train_greyscale_MoE.py - {'step': '17600', 'lr': '0.0002', 'total_loss': '0.025198', 'main_loss': '0.0212092', 'aux_loss': '3.9888', 'time_per_step': '2.87521'}
2025-11-29 04:34:40,674 - train_greyscale_MoE.py - {'step': '17700', 'lr': '0.0002', 'total_loss': '0.0234506', 'main_loss': '0.0194596', 'aux_loss': '3.99105', 'time_per_step': '2.88858'}
2025-11-29 04:39:50,969 - train_greyscale_MoE.py - {'step': '17800', 'lr': '0.0002', 'total_loss': '0.0227288', 'main_loss': '0.0187372', 'aux_loss': '3.9916', 'time_per_step': '2.87926'}
2025-11-29 04:45:02,174 - train_greyscale_MoE.py - {'step': '17900', 'lr': '0.0002', 'total_loss': '0.0259995', 'main_loss': '0.0220057', 'aux_loss': '3.9938', 'time_per_step': '2.91028'}
2025-11-29 04:50:13,642 - train_greyscale_MoE.py - {'step': '18000', 'lr': '0.0002', 'total_loss': '0.0221532', 'main_loss': '0.0181713', 'aux_loss': '3.9819', 'time_per_step': '2.8835'}
2025-11-29 04:55:24,787 - train_greyscale_MoE.py - {'step': '18100', 'lr': '0.0002', 'total_loss': '0.024363', 'main_loss': '0.0203738', 'aux_loss': '3.98913', 'time_per_step': '2.85776'}
2025-11-29 05:00:35,348 - train_greyscale_MoE.py - {'step': '18200', 'lr': '0.0002', 'total_loss': '0.0268087', 'main_loss': '0.0228266', 'aux_loss': '3.98208', 'time_per_step': '2.87015'}
2025-11-29 05:05:37,222 - train_greyscale_MoE.py - {'step': '18300', 'lr': '0.0002', 'total_loss': '0.0242369', 'main_loss': '0.0202479', 'aux_loss': '3.98894', 'time_per_step': '2.93814'}
2025-11-29 05:10:44,222 - train_greyscale_MoE.py - {'step': '18400', 'lr': '0.0002', 'total_loss': '0.0235366', 'main_loss': '0.0195559', 'aux_loss': '3.98072', 'time_per_step': '2.85007'}
2025-11-29 05:15:54,456 - train_greyscale_MoE.py - {'step': '18500', 'lr': '0.0002', 'total_loss': '0.0219661', 'main_loss': '0.0179783', 'aux_loss': '3.98774', 'time_per_step': '2.85647'}
2025-11-29 05:21:04,310 - train_greyscale_MoE.py - {'step': '18600', 'lr': '0.0002', 'total_loss': '0.0257641', 'main_loss': '0.0217666', 'aux_loss': '3.99753', 'time_per_step': '2.84811'}
2025-11-29 05:26:16,127 - train_greyscale_MoE.py - {'step': '18700', 'lr': '0.0002', 'total_loss': '0.024235', 'main_loss': '0.020231', 'aux_loss': '4.00393', 'time_per_step': '2.8918'}
2025-11-29 05:31:28,306 - train_greyscale_MoE.py - {'step': '18800', 'lr': '0.0002', 'total_loss': '0.0222787', 'main_loss': '0.0182828', 'aux_loss': '3.99587', 'time_per_step': '2.86062'}
2025-11-29 05:36:37,987 - train_greyscale_MoE.py - {'step': '18900', 'lr': '0.0002', 'total_loss': '0.0284608', 'main_loss': '0.0244701', 'aux_loss': '3.99067', 'time_per_step': '2.87251'}
2025-11-29 05:41:40,777 - train_greyscale_MoE.py - {'step': '19000', 'lr': '0.0002', 'total_loss': '0.0235248', 'main_loss': '0.0195415', 'aux_loss': '3.98331', 'time_per_step': '2.88517'}
2025-11-29 05:46:47,104 - train_greyscale_MoE.py - {'step': '19100', 'lr': '0.0002', 'total_loss': '0.025145', 'main_loss': '0.0211584', 'aux_loss': '3.98655', 'time_per_step': '2.85526'}
2025-11-29 05:51:55,905 - train_greyscale_MoE.py - {'step': '19200', 'lr': '0.0002', 'total_loss': '0.0247008', 'main_loss': '0.0207143', 'aux_loss': '3.98646', 'time_per_step': '2.86921'}
2025-11-29 05:57:06,575 - train_greyscale_MoE.py - {'step': '19300', 'lr': '0.0002', 'total_loss': '0.0213491', 'main_loss': '0.0173669', 'aux_loss': '3.98219', 'time_per_step': '2.95637'}
2025-11-29 06:02:17,957 - train_greyscale_MoE.py - {'step': '19400', 'lr': '0.0002', 'total_loss': '0.0229412', 'main_loss': '0.0189617', 'aux_loss': '3.97946', 'time_per_step': '2.98022'}
2025-11-29 06:07:30,457 - train_greyscale_MoE.py - {'step': '19500', 'lr': '0.0002', 'total_loss': '0.0239739', 'main_loss': '0.0199842', 'aux_loss': '3.98971', 'time_per_step': '2.91077'}
2025-11-29 06:12:40,410 - train_greyscale_MoE.py - {'step': '19600', 'lr': '0.0002', 'total_loss': '0.0237644', 'main_loss': '0.019775', 'aux_loss': '3.98933', 'time_per_step': '2.86141'}
2025-11-29 06:17:43,459 - train_greyscale_MoE.py - {'step': '19700', 'lr': '0.0002', 'total_loss': '0.025103', 'main_loss': '0.0211003', 'aux_loss': '4.00266', 'time_per_step': '2.9119'}
2025-11-29 06:22:50,320 - train_greyscale_MoE.py - {'step': '19800', 'lr': '0.0002', 'total_loss': '0.0250607', 'main_loss': '0.0210751', 'aux_loss': '3.98563', 'time_per_step': '2.86631'}
2025-11-29 06:28:00,537 - train_greyscale_MoE.py - {'step': '19900', 'lr': '0.0002', 'total_loss': '0.0234464', 'main_loss': '0.0194565', 'aux_loss': '3.98994', 'time_per_step': '2.93442'}
2025-11-29 06:33:12,188 - train_greyscale_MoE.py - {'step': '20000', 'lr': '0.0002', 'total_loss': '0.023003', 'main_loss': '0.0190039', 'aux_loss': '3.99911', 'time_per_step': '2.86641'}
2025-11-29 06:38:24,286 - train_greyscale_MoE.py - {'step': '20100', 'lr': '0.0002', 'total_loss': '0.0250616', 'main_loss': '0.0210681', 'aux_loss': '3.99351', 'time_per_step': '2.85436'}
2025-11-29 06:43:36,124 - train_greyscale_MoE.py - {'step': '20200', 'lr': '0.0002', 'total_loss': '0.0231164', 'main_loss': '0.0191287', 'aux_loss': '3.98764', 'time_per_step': '2.83592'}
2025-11-29 06:48:45,509 - train_greyscale_MoE.py - {'step': '20300', 'lr': '0.0002', 'total_loss': '0.023316', 'main_loss': '0.0193073', 'aux_loss': '4.00865', 'time_per_step': '2.87239'}
2025-11-29 06:53:48,150 - train_greyscale_MoE.py - {'step': '20400', 'lr': '0.0002', 'total_loss': '0.0252239', 'main_loss': '0.0212434', 'aux_loss': '3.98041', 'time_per_step': '2.85646'}
2025-11-29 06:58:55,114 - train_greyscale_MoE.py - {'step': '20500', 'lr': '0.0002', 'total_loss': '0.0251336', 'main_loss': '0.0211394', 'aux_loss': '3.99414', 'time_per_step': '2.86515'}
2025-11-29 07:04:05,694 - train_greyscale_MoE.py - {'step': '20600', 'lr': '0.0002', 'total_loss': '0.0228054', 'main_loss': '0.018808', 'aux_loss': '3.99741', 'time_per_step': '2.85977'}
2025-11-29 07:09:17,422 - train_greyscale_MoE.py - {'step': '20700', 'lr': '0.0002', 'total_loss': '0.0220033', 'main_loss': '0.0180096', 'aux_loss': '3.99374', 'time_per_step': '2.87212'}
2025-11-29 07:14:28,021 - train_greyscale_MoE.py - {'step': '20800', 'lr': '0.0002', 'total_loss': '0.0245431', 'main_loss': '0.0205546', 'aux_loss': '3.98855', 'time_per_step': '2.85365'}
2025-11-29 07:19:40,062 - train_greyscale_MoE.py - {'step': '20900', 'lr': '0.0002', 'total_loss': '0.0231663', 'main_loss': '0.0191732', 'aux_loss': '3.99312', 'time_per_step': '2.8509'}
2025-11-29 07:24:48,672 - train_greyscale_MoE.py - {'step': '21000', 'lr': '0.0002', 'total_loss': '0.024901', 'main_loss': '0.0209031', 'aux_loss': '3.99798', 'time_per_step': '2.98235'}
2025-11-29 07:29:51,230 - train_greyscale_MoE.py - {'step': '21100', 'lr': '0.0002', 'total_loss': '0.0248907', 'main_loss': '0.0209121', 'aux_loss': '3.97865', 'time_per_step': '2.86321'}
2025-11-29 07:34:57,707 - train_greyscale_MoE.py - {'step': '21200', 'lr': '0.0002', 'total_loss': '0.0247562', 'main_loss': '0.0207619', 'aux_loss': '3.99422', 'time_per_step': '2.86373'}
2025-11-29 07:40:08,104 - train_greyscale_MoE.py - {'step': '21300', 'lr': '0.0002', 'total_loss': '0.0234582', 'main_loss': '0.0194755', 'aux_loss': '3.98269', 'time_per_step': '2.90026'}
2025-11-29 07:45:20,156 - train_greyscale_MoE.py - {'step': '21400', 'lr': '0.0002', 'total_loss': '0.0239089', 'main_loss': '0.0199249', 'aux_loss': '3.98399', 'time_per_step': '2.85007'}
2025-11-29 07:50:32,895 - train_greyscale_MoE.py - {'step': '21500', 'lr': '0.0002', 'total_loss': '0.0246288', 'main_loss': '0.0206376', 'aux_loss': '3.99118', 'time_per_step': '2.8639'}
2025-11-29 07:55:43,497 - train_greyscale_MoE.py - {'step': '21600', 'lr': '0.0002', 'total_loss': '0.0239759', 'main_loss': '0.0199976', 'aux_loss': '3.97831', 'time_per_step': '2.88914'}
2025-11-29 08:00:55,315 - train_greyscale_MoE.py - {'step': '21700', 'lr': '0.0002', 'total_loss': '0.0237775', 'main_loss': '0.0197778', 'aux_loss': '3.99969', 'time_per_step': '2.87345'}
2025-11-29 08:05:57,281 - train_greyscale_MoE.py - {'step': '21800', 'lr': '0.0002', 'total_loss': '0.0213091', 'main_loss': '0.0173157', 'aux_loss': '3.99333', 'time_per_step': '2.8591'}
2025-11-29 08:11:04,237 - train_greyscale_MoE.py - {'step': '21900', 'lr': '0.0002', 'total_loss': '0.026579', 'main_loss': '0.022594', 'aux_loss': '3.98498', 'time_per_step': '2.90719'}
2025-11-29 08:16:14,284 - train_greyscale_MoE.py - {'step': '22000', 'lr': '0.0002', 'total_loss': '0.0236419', 'main_loss': '0.0196449', 'aux_loss': '3.99702', 'time_per_step': '2.90856'}
2025-11-29 08:21:25,403 - train_greyscale_MoE.py - {'step': '22100', 'lr': '0.0002', 'total_loss': '0.0235855', 'main_loss': '0.0196034', 'aux_loss': '3.98214', 'time_per_step': '2.85372'}
2025-11-29 08:26:36,990 - train_greyscale_MoE.py - {'step': '22200', 'lr': '0.0002', 'total_loss': '0.0224721', 'main_loss': '0.018488', 'aux_loss': '3.98403', 'time_per_step': '2.88417'}
2025-11-29 08:31:47,970 - train_greyscale_MoE.py - {'step': '22300', 'lr': '0.0002', 'total_loss': '0.026195', 'main_loss': '0.0222222', 'aux_loss': '3.97282', 'time_per_step': '2.87878'}
2025-11-29 08:36:56,917 - train_greyscale_MoE.py - {'step': '22400', 'lr': '0.0002', 'total_loss': '0.026264', 'main_loss': '0.0222807', 'aux_loss': '3.98325', 'time_per_step': '2.87011'}
2025-11-29 08:41:59,919 - train_greyscale_MoE.py - {'step': '22500', 'lr': '0.0002', 'total_loss': '0.0254228', 'main_loss': '0.0214264', 'aux_loss': '3.99644', 'time_per_step': '2.90143'}
2025-11-29 08:47:07,977 - train_greyscale_MoE.py - {'step': '22600', 'lr': '0.0002', 'total_loss': '0.0212459', 'main_loss': '0.0172581', 'aux_loss': '3.98785', 'time_per_step': '2.8744'}
2025-11-29 08:52:17,980 - train_greyscale_MoE.py - {'step': '22700', 'lr': '0.0002', 'total_loss': '0.0235624', 'main_loss': '0.0195736', 'aux_loss': '3.98889', 'time_per_step': '2.85746'}
2025-11-29 08:57:29,172 - train_greyscale_MoE.py - {'step': '22800', 'lr': '0.0002', 'total_loss': '0.0223164', 'main_loss': '0.018332', 'aux_loss': '3.9844', 'time_per_step': '2.87088'}
2025-11-29 09:02:39,905 - train_greyscale_MoE.py - {'step': '22900', 'lr': '0.0002', 'total_loss': '0.0245806', 'main_loss': '0.0205876', 'aux_loss': '3.99303', 'time_per_step': '3.00325'}
2025-11-29 09:07:50,296 - train_greyscale_MoE.py - {'step': '23000', 'lr': '0.0002', 'total_loss': '0.0237246', 'main_loss': '0.019743', 'aux_loss': '3.98161', 'time_per_step': '2.99591'}
2025-11-29 09:12:58,094 - train_greyscale_MoE.py - {'step': '23100', 'lr': '0.0002', 'total_loss': '0.0203973', 'main_loss': '0.016406', 'aux_loss': '3.99132', 'time_per_step': '2.87929'}
2025-11-29 09:18:00,719 - train_greyscale_MoE.py - {'step': '23200', 'lr': '0.0002', 'total_loss': '0.0258372', 'main_loss': '0.0218514', 'aux_loss': '3.98586', 'time_per_step': '2.92498'}
2025-11-29 09:23:08,163 - train_greyscale_MoE.py - {'step': '23300', 'lr': '0.0002', 'total_loss': '0.0251771', 'main_loss': '0.0211878', 'aux_loss': '3.98928', 'time_per_step': '2.88841'}
2025-11-29 09:28:18,232 - train_greyscale_MoE.py - {'step': '23400', 'lr': '0.0002', 'total_loss': '0.0251177', 'main_loss': '0.0211308', 'aux_loss': '3.98682', 'time_per_step': '2.86161'}
2025-11-29 09:33:28,388 - train_greyscale_MoE.py - {'step': '23500', 'lr': '0.0002', 'total_loss': '0.0217544', 'main_loss': '0.0177656', 'aux_loss': '3.98876', 'time_per_step': '2.8706'}
2025-11-29 09:38:39,397 - train_greyscale_MoE.py - {'step': '23600', 'lr': '0.0002', 'total_loss': '0.0229575', 'main_loss': '0.0189746', 'aux_loss': '3.98288', 'time_per_step': '2.86098'}
2025-11-29 09:43:49,767 - train_greyscale_MoE.py - {'step': '23700', 'lr': '0.0002', 'total_loss': '0.0232275', 'main_loss': '0.0192423', 'aux_loss': '3.98522', 'time_per_step': '2.86307'}
2025-11-29 09:48:57,677 - train_greyscale_MoE.py - {'step': '23800', 'lr': '0.0002', 'total_loss': '0.0242252', 'main_loss': '0.0202309', 'aux_loss': '3.99429', 'time_per_step': '2.87318'}
2025-11-29 09:54:00,107 - train_greyscale_MoE.py - {'step': '23900', 'lr': '0.0002', 'total_loss': '0.0219326', 'main_loss': '0.0179397', 'aux_loss': '3.99285', 'time_per_step': '2.92642'}
2025-11-29 09:59:06,743 - train_greyscale_MoE.py - {'step': '24000', 'lr': '0.0002', 'total_loss': '0.0254896', 'main_loss': '0.0214891', 'aux_loss': '4.00047', 'time_per_step': '2.85139'}
2025-11-29 10:04:16,385 - train_greyscale_MoE.py - {'step': '24100', 'lr': '0.0002', 'total_loss': '0.0274981', 'main_loss': '0.0235089', 'aux_loss': '3.98919', 'time_per_step': '2.85729'}
2025-11-29 10:09:27,710 - train_greyscale_MoE.py - {'step': '24200', 'lr': '0.0002', 'total_loss': '0.0241812', 'main_loss': '0.020189', 'aux_loss': '3.99224', 'time_per_step': '2.85565'}
2025-11-29 10:14:39,752 - train_greyscale_MoE.py - {'step': '24300', 'lr': '0.0002', 'total_loss': '0.0247254', 'main_loss': '0.0207356', 'aux_loss': '3.9898', 'time_per_step': '2.87451'}
