2025-11-25 03:42:53,983 - train_greyscale_MoE.py - ckpt_root: output_shift/acdc_wholeheart_uncond_moe_greyscale_uvit_mid_4by4/ckpts
dataset:
  SNR_scale: 4.0
2025-11-28 03:01:18,855 - train_greyscale_MoE.py - {'step': '112100', 'lr': '0.0002', 'total_loss': '0.0198008', 'main_loss': '0.0157916', 'aux_loss': '4.00912', 'time_per_step': '2.28229'}
2025-11-28 03:05:05,731 - train_greyscale_MoE.py - {'step': '112200', 'lr': '0.0002', 'total_loss': '0.0158342', 'main_loss': '0.0118414', 'aux_loss': '3.99281', 'time_per_step': '2.16714'}
2025-11-28 03:08:51,587 - train_greyscale_MoE.py - {'step': '112300', 'lr': '0.0002', 'total_loss': '0.0165778', 'main_loss': '0.0125792', 'aux_loss': '3.99854', 'time_per_step': '2.16175'}
2025-11-28 03:12:36,883 - train_greyscale_MoE.py - {'step': '112400', 'lr': '0.0002', 'total_loss': '0.0165968', 'main_loss': '0.0125958', 'aux_loss': '4.00098', 'time_per_step': '2.15249'}
2025-11-28 03:16:21,660 - train_greyscale_MoE.py - {'step': '112500', 'lr': '0.0002', 'total_loss': '0.0183866', 'main_loss': '0.0143935', 'aux_loss': '3.99314', 'time_per_step': '2.15871'}
2025-11-28 03:20:06,814 - train_greyscale_MoE.py - {'step': '112600', 'lr': '0.0002', 'total_loss': '0.0194368', 'main_loss': '0.0154433', 'aux_loss': '3.99343', 'time_per_step': '2.16112'}
2025-11-28 03:23:52,085 - train_greyscale_MoE.py - {'step': '112700', 'lr': '0.0002', 'total_loss': '0.0176742', 'main_loss': '0.01368', 'aux_loss': '3.99424', 'time_per_step': '2.13687'}
2025-11-28 03:27:36,490 - train_greyscale_MoE.py - {'step': '112800', 'lr': '0.0002', 'total_loss': '0.0176063', 'main_loss': '0.0136145', 'aux_loss': '3.99184', 'time_per_step': '2.08767'}
2025-11-28 03:31:23,145 - train_greyscale_MoE.py - {'step': '112900', 'lr': '0.0002', 'total_loss': '0.0222816', 'main_loss': '0.0182915', 'aux_loss': '3.99007', 'time_per_step': '2.172'}
2025-11-28 03:35:09,392 - train_greyscale_MoE.py - {'step': '113000', 'lr': '0.0002', 'total_loss': '0.017064', 'main_loss': '0.0130668', 'aux_loss': '3.99721', 'time_per_step': '2.18704'}
2025-11-28 03:38:55,203 - train_greyscale_MoE.py - {'step': '113100', 'lr': '0.0002', 'total_loss': '0.0156421', 'main_loss': '0.0116516', 'aux_loss': '3.9905', 'time_per_step': '2.16417'}
2025-11-28 03:42:40,183 - train_greyscale_MoE.py - {'step': '113200', 'lr': '0.0002', 'total_loss': '0.020059', 'main_loss': '0.016058', 'aux_loss': '4.00103', 'time_per_step': '2.16177'}
2025-11-28 03:46:25,698 - train_greyscale_MoE.py - {'step': '113300', 'lr': '0.0002', 'total_loss': '0.0183886', 'main_loss': '0.0143925', 'aux_loss': '3.99612', 'time_per_step': '2.16004'}
2025-11-28 03:50:10,767 - train_greyscale_MoE.py - {'step': '113400', 'lr': '0.0002', 'total_loss': '0.0185364', 'main_loss': '0.0145481', 'aux_loss': '3.98828', 'time_per_step': '2.16626'}
2025-11-28 03:53:55,858 - train_greyscale_MoE.py - {'step': '113500', 'lr': '0.0002', 'total_loss': '0.0191609', 'main_loss': '0.0151737', 'aux_loss': '3.98711', 'time_per_step': '2.17027'}
2025-11-28 03:57:40,818 - train_greyscale_MoE.py - {'step': '113600', 'lr': '0.0002', 'total_loss': '0.0161909', 'main_loss': '0.0121868', 'aux_loss': '4.00413', 'time_per_step': '2.16245'}
2025-11-28 04:01:25,979 - train_greyscale_MoE.py - {'step': '113700', 'lr': '0.0002', 'total_loss': '0.0206406', 'main_loss': '0.0166469', 'aux_loss': '3.9937', 'time_per_step': '2.18331'}
2025-11-28 04:05:11,763 - train_greyscale_MoE.py - {'step': '113800', 'lr': '0.0002', 'total_loss': '0.0202987', 'main_loss': '0.0163064', 'aux_loss': '3.99227', 'time_per_step': '2.1677'}
2025-11-28 04:08:56,823 - train_greyscale_MoE.py - {'step': '113900', 'lr': '0.0002', 'total_loss': '0.0199811', 'main_loss': '0.0159792', 'aux_loss': '4.00191', 'time_per_step': '2.13099'}
2025-11-28 04:12:41,569 - train_greyscale_MoE.py - {'step': '114000', 'lr': '0.0002', 'total_loss': '0.0169245', 'main_loss': '0.0129019', 'aux_loss': '4.02261', 'time_per_step': '2.08859'}
2025-11-28 04:16:28,103 - train_greyscale_MoE.py - {'step': '114100', 'lr': '0.0002', 'total_loss': '0.0168492', 'main_loss': '0.0128599', 'aux_loss': '3.9893', 'time_per_step': '2.1557'}
2025-11-28 04:20:14,040 - train_greyscale_MoE.py - {'step': '114200', 'lr': '0.0002', 'total_loss': '0.020308', 'main_loss': '0.0162948', 'aux_loss': '4.0132', 'time_per_step': '2.19345'}
2025-11-28 04:23:59,925 - train_greyscale_MoE.py - {'step': '114300', 'lr': '0.0002', 'total_loss': '0.022478', 'main_loss': '0.0184616', 'aux_loss': '4.01643', 'time_per_step': '2.18058'}
2025-11-28 04:27:44,984 - train_greyscale_MoE.py - {'step': '114400', 'lr': '0.0002', 'total_loss': '0.0219415', 'main_loss': '0.0179339', 'aux_loss': '4.00762', 'time_per_step': '2.18667'}
2025-11-28 04:31:30,516 - train_greyscale_MoE.py - {'step': '114500', 'lr': '0.0002', 'total_loss': '0.0208718', 'main_loss': '0.0168798', 'aux_loss': '3.99203', 'time_per_step': '2.18316'}
2025-11-28 04:35:16,661 - train_greyscale_MoE.py - {'step': '114600', 'lr': '0.0002', 'total_loss': '0.0196244', 'main_loss': '0.0156379', 'aux_loss': '3.98654', 'time_per_step': '2.19025'}
2025-11-28 04:39:02,485 - train_greyscale_MoE.py - {'step': '114700', 'lr': '0.0002', 'total_loss': '0.0187088', 'main_loss': '0.0147057', 'aux_loss': '4.00305', 'time_per_step': '2.18031'}
2025-11-28 04:42:47,521 - train_greyscale_MoE.py - {'step': '114800', 'lr': '0.0002', 'total_loss': '0.0201044', 'main_loss': '0.0160762', 'aux_loss': '4.02816', 'time_per_step': '2.21157'}
2025-11-28 04:46:33,552 - train_greyscale_MoE.py - {'step': '114900', 'lr': '0.0002', 'total_loss': '0.0185293', 'main_loss': '0.0145316', 'aux_loss': '3.99766', 'time_per_step': '2.24402'}
2025-11-28 04:50:19,754 - train_greyscale_MoE.py - {'step': '115000', 'lr': '0.0002', 'total_loss': '0.0216937', 'main_loss': '0.0176895', 'aux_loss': '4.00417', 'time_per_step': '2.16638'}
2025-11-28 04:54:05,745 - train_greyscale_MoE.py - {'step': '115100', 'lr': '0.0002', 'total_loss': '0.0186973', 'main_loss': '0.0146377', 'aux_loss': '4.05967', 'time_per_step': '2.10767'}
2025-11-28 04:57:50,160 - train_greyscale_MoE.py - {'step': '115200', 'lr': '0.0002', 'total_loss': '0.0138736', 'main_loss': '0.00988354', 'aux_loss': '3.99002', 'time_per_step': '2.08773'}
2025-11-28 05:01:36,799 - train_greyscale_MoE.py - {'step': '115300', 'lr': '0.0002', 'total_loss': '0.023196', 'main_loss': '0.0191966', 'aux_loss': '3.99945', 'time_per_step': '2.16135'}
2025-11-28 05:05:22,796 - train_greyscale_MoE.py - {'step': '115400', 'lr': '0.0002', 'total_loss': '0.0181886', 'main_loss': '0.0141839', 'aux_loss': '4.00469', 'time_per_step': '2.19746'}
2025-11-28 05:09:08,703 - train_greyscale_MoE.py - {'step': '115500', 'lr': '0.0002', 'total_loss': '0.0209723', 'main_loss': '0.0169473', 'aux_loss': '4.02505', 'time_per_step': '2.16703'}
2025-11-28 05:12:53,558 - train_greyscale_MoE.py - {'step': '115600', 'lr': '0.0002', 'total_loss': '0.0173854', 'main_loss': '0.0133825', 'aux_loss': '4.00288', 'time_per_step': '2.1672'}
2025-11-28 05:16:39,442 - train_greyscale_MoE.py - {'step': '115700', 'lr': '0.0002', 'total_loss': '0.0173069', 'main_loss': '0.0133083', 'aux_loss': '3.99868', 'time_per_step': '2.18832'}
2025-11-28 05:20:24,207 - train_greyscale_MoE.py - {'step': '115800', 'lr': '0.0002', 'total_loss': '0.0173531', 'main_loss': '0.0133635', 'aux_loss': '3.98953', 'time_per_step': '2.1851'}
2025-11-28 05:24:09,099 - train_greyscale_MoE.py - {'step': '115900', 'lr': '0.0002', 'total_loss': '0.0192519', 'main_loss': '0.015255', 'aux_loss': '3.99684', 'time_per_step': '2.18976'}
2025-11-28 05:27:54,104 - train_greyscale_MoE.py - {'step': '116000', 'lr': '0.0002', 'total_loss': '0.0183298', 'main_loss': '0.0143362', 'aux_loss': '3.99356', 'time_per_step': '2.16441'}
2025-11-28 05:31:39,835 - train_greyscale_MoE.py - {'step': '116100', 'lr': '0.0002', 'total_loss': '0.0197056', 'main_loss': '0.0157078', 'aux_loss': '3.99783', 'time_per_step': '2.18289'}
2025-11-28 05:35:25,080 - train_greyscale_MoE.py - {'step': '116200', 'lr': '0.0002', 'total_loss': '0.0198417', 'main_loss': '0.0158338', 'aux_loss': '4.00789', 'time_per_step': '2.16377'}
2025-11-28 05:39:09,911 - train_greyscale_MoE.py - {'step': '116300', 'lr': '0.0002', 'total_loss': '0.0202565', 'main_loss': '0.0162695', 'aux_loss': '3.98697', 'time_per_step': '2.12239'}
2025-11-28 05:42:54,282 - train_greyscale_MoE.py - {'step': '116400', 'lr': '0.0002', 'total_loss': '0.0172791', 'main_loss': '0.0132795', 'aux_loss': '3.9997', 'time_per_step': '2.09686'}
2025-11-28 05:46:40,588 - train_greyscale_MoE.py - {'step': '116500', 'lr': '0.0002', 'total_loss': '0.0165584', 'main_loss': '0.0125647', 'aux_loss': '3.99372', 'time_per_step': '2.16225'}
2025-11-28 05:50:25,917 - train_greyscale_MoE.py - {'step': '116600', 'lr': '0.0002', 'total_loss': '0.0146205', 'main_loss': '0.0106322', 'aux_loss': '3.9883', 'time_per_step': '2.14449'}
2025-11-28 05:54:10,885 - train_greyscale_MoE.py - {'step': '116700', 'lr': '0.0002', 'total_loss': '0.0209703', 'main_loss': '0.0169696', 'aux_loss': '4.0007', 'time_per_step': '2.15941'}
2025-11-28 05:57:56,030 - train_greyscale_MoE.py - {'step': '116800', 'lr': '0.0002', 'total_loss': '0.0211229', 'main_loss': '0.0171301', 'aux_loss': '3.99282', 'time_per_step': '2.27145'}
2025-11-28 06:01:43,039 - train_greyscale_MoE.py - {'step': '116900', 'lr': '0.0002', 'total_loss': '0.0156204', 'main_loss': '0.0116324', 'aux_loss': '3.98805', 'time_per_step': '2.17331'}
2025-11-28 06:05:28,687 - train_greyscale_MoE.py - {'step': '117000', 'lr': '0.0002', 'total_loss': '0.0182476', 'main_loss': '0.0142532', 'aux_loss': '3.99437', 'time_per_step': '2.17275'}
2025-11-28 06:09:13,283 - train_greyscale_MoE.py - {'step': '117100', 'lr': '0.0002', 'total_loss': '0.0204128', 'main_loss': '0.0164043', 'aux_loss': '4.00854', 'time_per_step': '2.15992'}
2025-11-28 06:12:59,013 - train_greyscale_MoE.py - {'step': '117200', 'lr': '0.0002', 'total_loss': '0.0203886', 'main_loss': '0.0163928', 'aux_loss': '3.99582', 'time_per_step': '2.18823'}
2025-11-28 06:16:44,275 - train_greyscale_MoE.py - {'step': '117300', 'lr': '0.0002', 'total_loss': '0.0202539', 'main_loss': '0.0162562', 'aux_loss': '3.99762', 'time_per_step': '2.16244'}
2025-11-28 06:20:29,668 - train_greyscale_MoE.py - {'step': '117400', 'lr': '0.0002', 'total_loss': '0.0188983', 'main_loss': '0.0149127', 'aux_loss': '3.98558', 'time_per_step': '2.18131'}
2025-11-28 06:24:14,400 - train_greyscale_MoE.py - {'step': '117500', 'lr': '0.0002', 'total_loss': '0.0218723', 'main_loss': '0.0178835', 'aux_loss': '3.98883', 'time_per_step': '2.11049'}
2025-11-28 06:28:00,335 - train_greyscale_MoE.py - {'step': '117600', 'lr': '0.0002', 'total_loss': '0.0196591', 'main_loss': '0.0156665', 'aux_loss': '3.9926', 'time_per_step': '2.09337'}
2025-11-28 06:31:46,908 - train_greyscale_MoE.py - {'step': '117700', 'lr': '0.0002', 'total_loss': '0.0174806', 'main_loss': '0.0134863', 'aux_loss': '3.99425', 'time_per_step': '2.17586'}
2025-11-28 06:35:32,700 - train_greyscale_MoE.py - {'step': '117800', 'lr': '0.0002', 'total_loss': '0.0207047', 'main_loss': '0.0167143', 'aux_loss': '3.9904', 'time_per_step': '2.16547'}
2025-11-28 06:39:17,394 - train_greyscale_MoE.py - {'step': '117900', 'lr': '0.0002', 'total_loss': '0.0150822', 'main_loss': '0.0110844', 'aux_loss': '3.99779', 'time_per_step': '2.16195'}
2025-11-28 06:43:02,671 - train_greyscale_MoE.py - {'step': '118000', 'lr': '0.0002', 'total_loss': '0.015654', 'main_loss': '0.0116537', 'aux_loss': '4.00029', 'time_per_step': '2.16268'}
2025-11-28 06:46:48,373 - train_greyscale_MoE.py - {'step': '118100', 'lr': '0.0002', 'total_loss': '0.0178651', 'main_loss': '0.0138772', 'aux_loss': '3.98788', 'time_per_step': '2.16527'}
2025-11-28 06:50:34,487 - train_greyscale_MoE.py - {'step': '118200', 'lr': '0.0002', 'total_loss': '0.0190836', 'main_loss': '0.0150871', 'aux_loss': '3.99656', 'time_per_step': '2.25285'}
2025-11-28 06:54:19,249 - train_greyscale_MoE.py - {'step': '118300', 'lr': '0.0002', 'total_loss': '0.0167806', 'main_loss': '0.0127919', 'aux_loss': '3.98876', 'time_per_step': '2.16534'}
2025-11-28 06:58:05,010 - train_greyscale_MoE.py - {'step': '118400', 'lr': '0.0002', 'total_loss': '0.0176657', 'main_loss': '0.0136687', 'aux_loss': '3.997', 'time_per_step': '2.2566'}
2025-11-28 07:01:51,508 - train_greyscale_MoE.py - {'step': '118500', 'lr': '0.0002', 'total_loss': '0.0194967', 'main_loss': '0.0154908', 'aux_loss': '4.00593', 'time_per_step': '2.18814'}
2025-11-28 07:05:37,719 - train_greyscale_MoE.py - {'step': '118600', 'lr': '0.0002', 'total_loss': '0.0163354', 'main_loss': '0.0123428', 'aux_loss': '3.99261', 'time_per_step': '2.13982'}
2025-11-28 07:09:22,481 - train_greyscale_MoE.py - {'step': '118700', 'lr': '0.0002', 'total_loss': '0.0198407', 'main_loss': '0.0158481', 'aux_loss': '3.99266', 'time_per_step': '2.1394'}
2025-11-28 07:13:08,972 - train_greyscale_MoE.py - {'step': '118800', 'lr': '0.0002', 'total_loss': '0.0197803', 'main_loss': '0.0157987', 'aux_loss': '3.98158', 'time_per_step': '2.07971'}
2025-11-28 07:16:54,690 - train_greyscale_MoE.py - {'step': '118900', 'lr': '0.0002', 'total_loss': '0.016834', 'main_loss': '0.0128422', 'aux_loss': '3.99185', 'time_per_step': '2.17248'}
2025-11-28 07:20:39,512 - train_greyscale_MoE.py - {'step': '119000', 'lr': '0.0002', 'total_loss': '0.0182146', 'main_loss': '0.0142232', 'aux_loss': '3.99139', 'time_per_step': '2.1626'}
2025-11-28 07:24:24,728 - train_greyscale_MoE.py - {'step': '119100', 'lr': '0.0002', 'total_loss': '0.0182258', 'main_loss': '0.0142312', 'aux_loss': '3.99462', 'time_per_step': '2.1842'}
2025-11-28 07:28:09,871 - train_greyscale_MoE.py - {'step': '119200', 'lr': '0.0002', 'total_loss': '0.0224801', 'main_loss': '0.0184871', 'aux_loss': '3.99296', 'time_per_step': '2.16638'}
2025-11-28 07:32:02,082 - train_greyscale_MoE.py - {'step': '119300', 'lr': '0.0002', 'total_loss': '0.0193132', 'main_loss': '0.0153226', 'aux_loss': '3.99067', 'time_per_step': '2.13569'}
2025-11-28 07:35:50,912 - train_greyscale_MoE.py - {'step': '119400', 'lr': '0.0002', 'total_loss': '0.022512', 'main_loss': '0.0185055', 'aux_loss': '4.00654', 'time_per_step': '2.17905'}
2025-11-28 07:39:37,172 - train_greyscale_MoE.py - {'step': '119500', 'lr': '0.0002', 'total_loss': '0.0185603', 'main_loss': '0.0145422', 'aux_loss': '4.01814', 'time_per_step': '2.14095'}
2025-11-28 07:43:23,458 - train_greyscale_MoE.py - {'step': '119600', 'lr': '0.0002', 'total_loss': '0.020629', 'main_loss': '0.0166326', 'aux_loss': '3.99639', 'time_per_step': '2.17986'}
2025-11-28 07:47:11,440 - train_greyscale_MoE.py - {'step': '119700', 'lr': '0.0002', 'total_loss': '0.0201034', 'main_loss': '0.0161037', 'aux_loss': '3.99966', 'time_per_step': '2.16929'}
2025-11-28 07:51:05,522 - train_greyscale_MoE.py - {'step': '119800', 'lr': '0.0002', 'total_loss': '0.0200225', 'main_loss': '0.0159971', 'aux_loss': '4.02537', 'time_per_step': '2.15415'}
2025-11-28 07:54:59,924 - train_greyscale_MoE.py - {'step': '119900', 'lr': '0.0002', 'total_loss': '0.0193893', 'main_loss': '0.0153427', 'aux_loss': '4.04655', 'time_per_step': '2.13513'}
2025-11-28 07:58:45,959 - train_greyscale_MoE.py - {'step': '120000', 'lr': '0.0002', 'total_loss': '0.0219388', 'main_loss': '0.0178949', 'aux_loss': '4.0439', 'time_per_step': '2.09825'}
2025-11-28 08:02:41,811 - train_greyscale_MoE.py - {'step': '120100', 'lr': '0.0002', 'total_loss': '0.022035', 'main_loss': '0.0179208', 'aux_loss': '4.11417', 'time_per_step': '2.25964'}
2025-11-28 08:06:35,628 - train_greyscale_MoE.py - {'step': '120200', 'lr': '0.0002', 'total_loss': '0.0226937', 'main_loss': '0.0186646', 'aux_loss': '4.0291', 'time_per_step': '2.17719'}
2025-11-28 08:10:20,595 - train_greyscale_MoE.py - {'step': '120300', 'lr': '0.0002', 'total_loss': '0.0210113', 'main_loss': '0.0169769', 'aux_loss': '4.03443', 'time_per_step': '2.15788'}
2025-11-28 08:14:06,241 - train_greyscale_MoE.py - {'step': '120400', 'lr': '0.0002', 'total_loss': '0.0196879', 'main_loss': '0.0157055', 'aux_loss': '3.98245', 'time_per_step': '2.14075'}
2025-11-28 08:17:51,361 - train_greyscale_MoE.py - {'step': '120500', 'lr': '0.0002', 'total_loss': '0.0209902', 'main_loss': '0.016992', 'aux_loss': '3.99815', 'time_per_step': '2.20634'}
2025-11-28 08:21:36,392 - train_greyscale_MoE.py - {'step': '120600', 'lr': '0.0002', 'total_loss': '0.019284', 'main_loss': '0.0152913', 'aux_loss': '3.99275', 'time_per_step': '2.17425'}
2025-11-28 08:25:21,653 - train_greyscale_MoE.py - {'step': '120700', 'lr': '0.0002', 'total_loss': '0.0210384', 'main_loss': '0.0170454', 'aux_loss': '3.993', 'time_per_step': '2.1754'}
2025-11-28 08:29:06,727 - train_greyscale_MoE.py - {'step': '120800', 'lr': '0.0002', 'total_loss': '0.0221419', 'main_loss': '0.0181388', 'aux_loss': '4.00314', 'time_per_step': '2.1585'}
2025-11-28 08:32:51,995 - train_greyscale_MoE.py - {'step': '120900', 'lr': '0.0002', 'total_loss': '0.0177583', 'main_loss': '0.0137723', 'aux_loss': '3.98604', 'time_per_step': '2.17388'}
2025-11-28 08:36:36,861 - train_greyscale_MoE.py - {'step': '121000', 'lr': '0.0002', 'total_loss': '0.0143892', 'main_loss': '0.0104026', 'aux_loss': '3.98665', 'time_per_step': '2.14843'}
2025-11-28 08:40:22,225 - train_greyscale_MoE.py - {'step': '121100', 'lr': '0.0002', 'total_loss': '0.0179384', 'main_loss': '0.013956', 'aux_loss': '3.9824', 'time_per_step': '2.1351'}
2025-11-28 08:44:06,958 - train_greyscale_MoE.py - {'step': '121200', 'lr': '0.0002', 'total_loss': '0.0169217', 'main_loss': '0.0129334', 'aux_loss': '3.98829', 'time_per_step': '2.09303'}
2025-11-28 08:47:52,901 - train_greyscale_MoE.py - {'step': '121300', 'lr': '0.0002', 'total_loss': '0.0235942', 'main_loss': '0.0196011', 'aux_loss': '3.9931', 'time_per_step': '2.15165'}
2025-11-28 08:51:37,679 - train_greyscale_MoE.py - {'step': '121400', 'lr': '0.0002', 'total_loss': '0.0185886', 'main_loss': '0.0145892', 'aux_loss': '3.99935', 'time_per_step': '2.19313'}
2025-11-28 08:55:23,154 - train_greyscale_MoE.py - {'step': '121500', 'lr': '0.0002', 'total_loss': '0.0158468', 'main_loss': '0.0118532', 'aux_loss': '3.99356', 'time_per_step': '2.17097'}
2025-11-28 08:59:08,356 - train_greyscale_MoE.py - {'step': '121600', 'lr': '0.0002', 'total_loss': '0.0191908', 'main_loss': '0.0152108', 'aux_loss': '3.98', 'time_per_step': '2.19932'}
2025-11-28 09:02:55,574 - train_greyscale_MoE.py - {'step': '121700', 'lr': '0.0002', 'total_loss': '0.0204344', 'main_loss': '0.0164407', 'aux_loss': '3.99373', 'time_per_step': '2.17495'}
2025-11-28 09:06:40,397 - train_greyscale_MoE.py - {'step': '121800', 'lr': '0.0002', 'total_loss': '0.0201928', 'main_loss': '0.0161965', 'aux_loss': '3.99631', 'time_per_step': '2.17946'}
2025-11-28 09:10:26,040 - train_greyscale_MoE.py - {'step': '121900', 'lr': '0.0002', 'total_loss': '0.0187275', 'main_loss': '0.0147381', 'aux_loss': '3.98937', 'time_per_step': '2.20476'}
2025-11-28 09:14:11,660 - train_greyscale_MoE.py - {'step': '122000', 'lr': '0.0002', 'total_loss': '0.0151841', 'main_loss': '0.011202', 'aux_loss': '3.98208', 'time_per_step': '2.17363'}
2025-11-28 09:17:57,529 - train_greyscale_MoE.py - {'step': '122100', 'lr': '0.0002', 'total_loss': '0.0171189', 'main_loss': '0.0131425', 'aux_loss': '3.97638', 'time_per_step': '2.1738'}
2025-11-28 09:21:42,414 - train_greyscale_MoE.py - {'step': '122200', 'lr': '0.0002', 'total_loss': '0.0171567', 'main_loss': '0.0131584', 'aux_loss': '3.99834', 'time_per_step': '2.18004'}
2025-11-28 09:25:28,681 - train_greyscale_MoE.py - {'step': '122300', 'lr': '0.0002', 'total_loss': '0.0153751', 'main_loss': '0.0113841', 'aux_loss': '3.99094', 'time_per_step': '2.12924'}
2025-11-28 09:29:14,443 - train_greyscale_MoE.py - {'step': '122400', 'lr': '0.0002', 'total_loss': '0.0166519', 'main_loss': '0.0126658', 'aux_loss': '3.98605', 'time_per_step': '2.09793'}
2025-11-28 09:33:01,227 - train_greyscale_MoE.py - {'step': '122500', 'lr': '0.0002', 'total_loss': '0.0225114', 'main_loss': '0.0185393', 'aux_loss': '3.97207', 'time_per_step': '2.14481'}
2025-11-28 09:36:46,021 - train_greyscale_MoE.py - {'step': '122600', 'lr': '0.0002', 'total_loss': '0.0147725', 'main_loss': '0.0107804', 'aux_loss': '3.99211', 'time_per_step': '2.15012'}
2025-11-28 09:40:31,502 - train_greyscale_MoE.py - {'step': '122700', 'lr': '0.0002', 'total_loss': '0.0168506', 'main_loss': '0.0128646', 'aux_loss': '3.98607', 'time_per_step': '2.1978'}
2025-11-28 09:44:17,039 - train_greyscale_MoE.py - {'step': '122800', 'lr': '0.0002', 'total_loss': '0.015024', 'main_loss': '0.0110482', 'aux_loss': '3.97577', 'time_per_step': '2.17129'}
2025-11-28 09:48:02,360 - train_greyscale_MoE.py - {'step': '122900', 'lr': '0.0002', 'total_loss': '0.0201783', 'main_loss': '0.0161965', 'aux_loss': '3.98171', 'time_per_step': '2.17179'}
2025-11-28 09:51:47,136 - train_greyscale_MoE.py - {'step': '123000', 'lr': '0.0002', 'total_loss': '0.0147403', 'main_loss': '0.0107471', 'aux_loss': '3.99321', 'time_per_step': '2.16298'}
2025-11-28 09:55:32,341 - train_greyscale_MoE.py - {'step': '123100', 'lr': '0.0002', 'total_loss': '0.0186626', 'main_loss': '0.0146763', 'aux_loss': '3.9863', 'time_per_step': '2.17518'}
2025-11-28 09:59:17,904 - train_greyscale_MoE.py - {'step': '123200', 'lr': '0.0002', 'total_loss': '0.0221015', 'main_loss': '0.0181295', 'aux_loss': '3.97197', 'time_per_step': '2.21586'}
2025-11-28 10:03:05,293 - train_greyscale_MoE.py - {'step': '123300', 'lr': '0.0002', 'total_loss': '0.0228267', 'main_loss': '0.018836', 'aux_loss': '3.99069', 'time_per_step': '2.15221'}
2025-11-28 10:06:50,243 - train_greyscale_MoE.py - {'step': '123400', 'lr': '0.0002', 'total_loss': '0.0249398', 'main_loss': '0.0209321', 'aux_loss': '4.0077', 'time_per_step': '2.1887'}
2025-11-28 10:10:35,475 - train_greyscale_MoE.py - {'step': '123500', 'lr': '0.0002', 'total_loss': '0.0185729', 'main_loss': '0.0146006', 'aux_loss': '3.9723', 'time_per_step': '2.10191'}
2025-11-28 10:14:20,816 - train_greyscale_MoE.py - {'step': '123600', 'lr': '0.0002', 'total_loss': '0.0179363', 'main_loss': '0.0139812', 'aux_loss': '3.95508', 'time_per_step': '2.08338'}
2025-11-28 10:18:06,078 - train_greyscale_MoE.py - {'step': '123700', 'lr': '0.0002', 'total_loss': '0.0186675', 'main_loss': '0.0146996', 'aux_loss': '3.96783', 'time_per_step': '2.16011'}
2025-11-28 10:21:52,017 - train_greyscale_MoE.py - {'step': '123800', 'lr': '0.0002', 'total_loss': '0.0232876', 'main_loss': '0.0192911', 'aux_loss': '3.99652', 'time_per_step': '2.19156'}
2025-11-28 10:25:38,207 - train_greyscale_MoE.py - {'step': '123900', 'lr': '0.0002', 'total_loss': '0.0192361', 'main_loss': '0.0152619', 'aux_loss': '3.97411', 'time_per_step': '2.20305'}
2025-11-28 10:29:23,675 - train_greyscale_MoE.py - {'step': '124000', 'lr': '0.0002', 'total_loss': '0.017112', 'main_loss': '0.0131503', 'aux_loss': '3.96169', 'time_per_step': '2.15495'}
2025-11-28 10:33:08,780 - train_greyscale_MoE.py - {'step': '124100', 'lr': '0.0002', 'total_loss': '0.0208143', 'main_loss': '0.0168359', 'aux_loss': '3.97842', 'time_per_step': '2.2157'}
2025-11-28 10:36:53,999 - train_greyscale_MoE.py - {'step': '124200', 'lr': '0.0002', 'total_loss': '0.0224872', 'main_loss': '0.018503', 'aux_loss': '3.98425', 'time_per_step': '2.16647'}
2025-11-28 10:40:39,271 - train_greyscale_MoE.py - {'step': '124300', 'lr': '0.0002', 'total_loss': '0.0193047', 'main_loss': '0.0153316', 'aux_loss': '3.97309', 'time_per_step': '2.19407'}
2025-11-28 10:44:24,533 - train_greyscale_MoE.py - {'step': '124400', 'lr': '0.0002', 'total_loss': '0.0170746', 'main_loss': '0.0130996', 'aux_loss': '3.97493', 'time_per_step': '2.17358'}
2025-11-28 10:48:09,230 - train_greyscale_MoE.py - {'step': '124500', 'lr': '0.0002', 'total_loss': '0.0201742', 'main_loss': '0.0162084', 'aux_loss': '3.96579', 'time_per_step': '2.1737'}
2025-11-28 10:51:55,376 - train_greyscale_MoE.py - {'step': '124600', 'lr': '0.0002', 'total_loss': '0.0159202', 'main_loss': '0.0119346', 'aux_loss': '3.98565', 'time_per_step': '2.1738'}
2025-11-28 10:55:41,789 - train_greyscale_MoE.py - {'step': '124700', 'lr': '0.0002', 'total_loss': '0.0153719', 'main_loss': '0.0114047', 'aux_loss': '3.96715', 'time_per_step': '2.12347'}
2025-11-28 10:59:27,250 - train_greyscale_MoE.py - {'step': '124800', 'lr': '0.0002', 'total_loss': '0.0176899', 'main_loss': '0.0137151', 'aux_loss': '3.97473', 'time_per_step': '2.08803'}
2025-11-28 11:03:13,693 - train_greyscale_MoE.py - {'step': '124900', 'lr': '0.0002', 'total_loss': '0.0207152', 'main_loss': '0.0167426', 'aux_loss': '3.97263', 'time_per_step': '2.17983'}
2025-11-28 11:06:59,927 - train_greyscale_MoE.py - {'step': '125000', 'lr': '0.0002', 'total_loss': '0.023167', 'main_loss': '0.0191998', 'aux_loss': '3.96721', 'time_per_step': '2.19083'}
2025-11-28 11:06:59,928 - train_greyscale_MoE.py - Save a grid of 16 samples into output_shift/acdc_wholeheart_uncond_moe_greyscale_uvit_mid_4by4/samples/125000.png by DPM-Solver
2025-11-28 11:07:06,482 - train_greyscale_MoE.py - Save and eval checkpoint 125000...
