2025-11-09 09:48:10,662 - train_greyscale_FA_MoE.py - ckpt_root: output/acdc_wholeheart_uncond_fa_ec_moe_greyscale_uvit_mid_4by4_l8r12_Y_bound/ckpts
dataset:
  SNR_scale: 4.0
2025-11-10 00:16:19,770 - train_greyscale_FA_MoE.py - {'step': '27100', 'lr': '0.0002', 'total_loss': '0.0165412', 'main_loss': '0.0165412', 'time_per_step': '1.78114'}
2025-11-10 00:19:22,109 - train_greyscale_FA_MoE.py - {'step': '27200', 'lr': '0.0002', 'total_loss': '0.020785', 'main_loss': '0.020785', 'time_per_step': '1.7716'}
2025-11-10 00:22:24,844 - train_greyscale_FA_MoE.py - {'step': '27300', 'lr': '0.0002', 'total_loss': '0.0182429', 'main_loss': '0.0182429', 'time_per_step': '1.76515'}
2025-11-10 00:25:27,177 - train_greyscale_FA_MoE.py - {'step': '27400', 'lr': '0.0002', 'total_loss': '0.0162221', 'main_loss': '0.0162221', 'time_per_step': '1.75925'}
2025-11-10 00:28:30,231 - train_greyscale_FA_MoE.py - {'step': '27500', 'lr': '0.0002', 'total_loss': '0.016326', 'main_loss': '0.016326', 'time_per_step': '1.66546'}
2025-11-10 00:31:32,196 - train_greyscale_FA_MoE.py - {'step': '27600', 'lr': '0.0002', 'total_loss': '0.0145694', 'main_loss': '0.0145694', 'time_per_step': '1.66475'}
2025-11-10 00:34:36,205 - train_greyscale_FA_MoE.py - {'step': '27700', 'lr': '0.0002', 'total_loss': '0.0195538', 'main_loss': '0.0195538', 'time_per_step': '1.77552'}
2025-11-10 00:37:39,426 - train_greyscale_FA_MoE.py - {'step': '27800', 'lr': '0.0002', 'total_loss': '0.0233717', 'main_loss': '0.0233717', 'time_per_step': '1.7928'}
2025-11-10 00:40:41,535 - train_greyscale_FA_MoE.py - {'step': '27900', 'lr': '0.0002', 'total_loss': '0.0168157', 'main_loss': '0.0168157', 'time_per_step': '1.81803'}
2025-11-10 00:43:44,500 - train_greyscale_FA_MoE.py - {'step': '28000', 'lr': '0.0002', 'total_loss': '0.015787', 'main_loss': '0.015787', 'time_per_step': '1.77621'}
2025-11-10 00:46:46,778 - train_greyscale_FA_MoE.py - {'step': '28100', 'lr': '0.0002', 'total_loss': '0.0200357', 'main_loss': '0.0200357', 'time_per_step': '1.76059'}
2025-11-10 00:49:49,945 - train_greyscale_FA_MoE.py - {'step': '28200', 'lr': '0.0002', 'total_loss': '0.01965', 'main_loss': '0.01965', 'time_per_step': '1.75805'}
2025-11-10 00:52:53,846 - train_greyscale_FA_MoE.py - {'step': '28300', 'lr': '0.0002', 'total_loss': '0.0182125', 'main_loss': '0.0182125', 'time_per_step': '1.77619'}
2025-11-10 00:55:56,123 - train_greyscale_FA_MoE.py - {'step': '28400', 'lr': '0.0002', 'total_loss': '0.0209553', 'main_loss': '0.0209553', 'time_per_step': '1.77432'}
2025-11-10 00:58:59,552 - train_greyscale_FA_MoE.py - {'step': '28500', 'lr': '0.0002', 'total_loss': '0.0167634', 'main_loss': '0.0167634', 'time_per_step': '1.77257'}
2025-11-10 01:02:01,557 - train_greyscale_FA_MoE.py - {'step': '28600', 'lr': '0.0002', 'total_loss': '0.0172018', 'main_loss': '0.0172018', 'time_per_step': '1.75995'}
2025-11-10 01:05:04,643 - train_greyscale_FA_MoE.py - {'step': '28700', 'lr': '0.0002', 'total_loss': '0.0210441', 'main_loss': '0.0210441', 'time_per_step': '1.67345'}
2025-11-10 01:08:06,809 - train_greyscale_FA_MoE.py - {'step': '28800', 'lr': '0.0002', 'total_loss': '0.0175279', 'main_loss': '0.0175279', 'time_per_step': '1.66326'}
2025-11-10 01:11:09,019 - train_greyscale_FA_MoE.py - {'step': '28900', 'lr': '0.0002', 'total_loss': '0.020178', 'main_loss': '0.020178', 'time_per_step': '1.75798'}
2025-11-10 01:14:11,848 - train_greyscale_FA_MoE.py - {'step': '29000', 'lr': '0.0002', 'total_loss': '0.0147132', 'main_loss': '0.0147132', 'time_per_step': '1.82867'}
2025-11-10 01:17:14,006 - train_greyscale_FA_MoE.py - {'step': '29100', 'lr': '0.0002', 'total_loss': '0.0174041', 'main_loss': '0.0174041', 'time_per_step': '1.76009'}
2025-11-10 01:20:17,274 - train_greyscale_FA_MoE.py - {'step': '29200', 'lr': '0.0002', 'total_loss': '0.0166181', 'main_loss': '0.0166181', 'time_per_step': '1.75563'}
2025-11-10 01:23:20,963 - train_greyscale_FA_MoE.py - {'step': '29300', 'lr': '0.0002', 'total_loss': '0.0183675', 'main_loss': '0.0183675', 'time_per_step': '1.77494'}
2025-11-10 01:26:23,093 - train_greyscale_FA_MoE.py - {'step': '29400', 'lr': '0.0002', 'total_loss': '0.0188013', 'main_loss': '0.0188013', 'time_per_step': '1.77681'}
2025-11-10 01:29:26,229 - train_greyscale_FA_MoE.py - {'step': '29500', 'lr': '0.0002', 'total_loss': '0.0184242', 'main_loss': '0.0184242', 'time_per_step': '1.77516'}
2025-11-10 01:32:29,374 - train_greyscale_FA_MoE.py - {'step': '29600', 'lr': '0.0002', 'total_loss': '0.0145105', 'main_loss': '0.0145105', 'time_per_step': '1.9366'}
2025-11-10 01:35:31,346 - train_greyscale_FA_MoE.py - {'step': '29700', 'lr': '0.0002', 'total_loss': '0.0186892', 'main_loss': '0.0186892', 'time_per_step': '1.7666'}
2025-11-10 01:38:34,709 - train_greyscale_FA_MoE.py - {'step': '29800', 'lr': '0.0002', 'total_loss': '0.021935', 'main_loss': '0.021935', 'time_per_step': '1.79663'}
2025-11-10 01:41:36,572 - train_greyscale_FA_MoE.py - {'step': '29900', 'lr': '0.0002', 'total_loss': '0.0197387', 'main_loss': '0.0197387', 'time_per_step': '1.66481'}
2025-11-10 01:44:38,814 - train_greyscale_FA_MoE.py - {'step': '30000', 'lr': '0.0002', 'total_loss': '0.0176581', 'main_loss': '0.0176581', 'time_per_step': '1.66343'}
2025-11-10 01:47:42,247 - train_greyscale_FA_MoE.py - {'step': '30100', 'lr': '0.0002', 'total_loss': '0.0159593', 'main_loss': '0.0159593', 'time_per_step': '1.82586'}
2025-11-10 01:50:44,200 - train_greyscale_FA_MoE.py - {'step': '30200', 'lr': '0.0002', 'total_loss': '0.0169576', 'main_loss': '0.0169576', 'time_per_step': '1.766'}
2025-11-10 01:53:47,549 - train_greyscale_FA_MoE.py - {'step': '30300', 'lr': '0.0002', 'total_loss': '0.0170759', 'main_loss': '0.0170759', 'time_per_step': '1.75951'}
2025-11-10 01:56:49,473 - train_greyscale_FA_MoE.py - {'step': '30400', 'lr': '0.0002', 'total_loss': '0.0168683', 'main_loss': '0.0168683', 'time_per_step': '1.76434'}
2025-11-10 01:59:52,631 - train_greyscale_FA_MoE.py - {'step': '30500', 'lr': '0.0002', 'total_loss': '0.0175778', 'main_loss': '0.0175778', 'time_per_step': '1.77001'}
2025-11-10 02:02:55,637 - train_greyscale_FA_MoE.py - {'step': '30600', 'lr': '0.0002', 'total_loss': '0.0212248', 'main_loss': '0.0212248', 'time_per_step': '1.77409'}
2025-11-10 02:05:57,991 - train_greyscale_FA_MoE.py - {'step': '30700', 'lr': '0.0002', 'total_loss': '0.0202419', 'main_loss': '0.0202419', 'time_per_step': '1.77722'}
2025-11-10 02:09:00,717 - train_greyscale_FA_MoE.py - {'step': '30800', 'lr': '0.0002', 'total_loss': '0.0183262', 'main_loss': '0.0183262', 'time_per_step': '1.77977'}
2025-11-10 02:12:03,060 - train_greyscale_FA_MoE.py - {'step': '30900', 'lr': '0.0002', 'total_loss': '0.0204897', 'main_loss': '0.0204897', 'time_per_step': '1.77658'}
2025-11-10 02:15:06,005 - train_greyscale_FA_MoE.py - {'step': '31000', 'lr': '0.0002', 'total_loss': '0.0191722', 'main_loss': '0.0191722', 'time_per_step': '1.79258'}
2025-11-10 02:18:09,334 - train_greyscale_FA_MoE.py - {'step': '31100', 'lr': '0.0002', 'total_loss': '0.0203698', 'main_loss': '0.0203698', 'time_per_step': '1.66488'}
2025-11-10 02:21:11,040 - train_greyscale_FA_MoE.py - {'step': '31200', 'lr': '0.0002', 'total_loss': '0.0164139', 'main_loss': '0.0164139', 'time_per_step': '1.66588'}
2025-11-10 02:24:15,121 - train_greyscale_FA_MoE.py - {'step': '31300', 'lr': '0.0002', 'total_loss': '0.0200074', 'main_loss': '0.0200074', 'time_per_step': '1.76616'}
2025-11-10 02:27:17,607 - train_greyscale_FA_MoE.py - {'step': '31400', 'lr': '0.0002', 'total_loss': '0.0193234', 'main_loss': '0.0193234', 'time_per_step': '1.76642'}
2025-11-10 02:30:20,126 - train_greyscale_FA_MoE.py - {'step': '31500', 'lr': '0.0002', 'total_loss': '0.0171437', 'main_loss': '0.0171437', 'time_per_step': '1.7695'}
2025-11-10 02:33:23,164 - train_greyscale_FA_MoE.py - {'step': '31600', 'lr': '0.0002', 'total_loss': '0.0157975', 'main_loss': '0.0157975', 'time_per_step': '1.77359'}
2025-11-10 02:36:25,250 - train_greyscale_FA_MoE.py - {'step': '31700', 'lr': '0.0002', 'total_loss': '0.0192144', 'main_loss': '0.0192144', 'time_per_step': '1.76025'}
2025-11-10 02:39:27,726 - train_greyscale_FA_MoE.py - {'step': '31800', 'lr': '0.0002', 'total_loss': '0.0175515', 'main_loss': '0.0175515', 'time_per_step': '1.78301'}
2025-11-10 02:42:29,883 - train_greyscale_FA_MoE.py - {'step': '31900', 'lr': '0.0002', 'total_loss': '0.0247061', 'main_loss': '0.0247061', 'time_per_step': '1.75932'}
2025-11-10 02:45:33,010 - train_greyscale_FA_MoE.py - {'step': '32000', 'lr': '0.0002', 'total_loss': '0.0159632', 'main_loss': '0.0159632', 'time_per_step': '1.75975'}
2025-11-10 02:48:36,095 - train_greyscale_FA_MoE.py - {'step': '32100', 'lr': '0.0002', 'total_loss': '0.0187544', 'main_loss': '0.0187544', 'time_per_step': '1.77568'}
2025-11-10 02:51:38,377 - train_greyscale_FA_MoE.py - {'step': '32200', 'lr': '0.0002', 'total_loss': '0.0191248', 'main_loss': '0.0191248', 'time_per_step': '1.76388'}
2025-11-10 02:54:40,750 - train_greyscale_FA_MoE.py - {'step': '32300', 'lr': '0.0002', 'total_loss': '0.0218913', 'main_loss': '0.0218913', 'time_per_step': '1.68312'}
2025-11-10 02:57:43,657 - train_greyscale_FA_MoE.py - {'step': '32400', 'lr': '0.0002', 'total_loss': '0.0143061', 'main_loss': '0.0143061', 'time_per_step': '1.66497'}
2025-11-10 03:00:47,235 - train_greyscale_FA_MoE.py - {'step': '32500', 'lr': '0.0002', 'total_loss': '0.0201356', 'main_loss': '0.0201356', 'time_per_step': '1.76745'}
2025-11-10 03:03:51,671 - train_greyscale_FA_MoE.py - {'step': '32600', 'lr': '0.0002', 'total_loss': '0.022298', 'main_loss': '0.022298', 'time_per_step': '1.86972'}
2025-11-10 03:06:55,512 - train_greyscale_FA_MoE.py - {'step': '32700', 'lr': '0.0002', 'total_loss': '0.0193264', 'main_loss': '0.0193264', 'time_per_step': '1.80651'}
2025-11-10 03:10:00,032 - train_greyscale_FA_MoE.py - {'step': '32800', 'lr': '0.0002', 'total_loss': '0.0138265', 'main_loss': '0.0138265', 'time_per_step': '1.80549'}
2025-11-10 03:13:03,576 - train_greyscale_FA_MoE.py - {'step': '32900', 'lr': '0.0002', 'total_loss': '0.0221788', 'main_loss': '0.0221788', 'time_per_step': '1.79689'}
2025-11-10 03:16:07,255 - train_greyscale_FA_MoE.py - {'step': '33000', 'lr': '0.0002', 'total_loss': '0.0156402', 'main_loss': '0.0156402', 'time_per_step': '1.7912'}
2025-11-10 03:19:11,752 - train_greyscale_FA_MoE.py - {'step': '33100', 'lr': '0.0002', 'total_loss': '0.014966', 'main_loss': '0.014966', 'time_per_step': '1.85699'}
2025-11-10 03:22:16,067 - train_greyscale_FA_MoE.py - {'step': '33200', 'lr': '0.0002', 'total_loss': '0.0194337', 'main_loss': '0.0194337', 'time_per_step': '1.76643'}
2025-11-10 03:25:21,005 - train_greyscale_FA_MoE.py - {'step': '33300', 'lr': '0.0002', 'total_loss': '0.0169021', 'main_loss': '0.0169021', 'time_per_step': '1.78402'}
2025-11-10 03:28:24,722 - train_greyscale_FA_MoE.py - {'step': '33400', 'lr': '0.0002', 'total_loss': '0.0156575', 'main_loss': '0.0156575', 'time_per_step': '1.76823'}
2025-11-10 03:31:28,905 - train_greyscale_FA_MoE.py - {'step': '33500', 'lr': '0.0002', 'total_loss': '0.0174243', 'main_loss': '0.0174243', 'time_per_step': '1.66698'}
2025-11-10 03:34:32,676 - train_greyscale_FA_MoE.py - {'step': '33600', 'lr': '0.0002', 'total_loss': '0.0187546', 'main_loss': '0.0187546', 'time_per_step': '1.67401'}
2025-11-10 03:37:36,851 - train_greyscale_FA_MoE.py - {'step': '33700', 'lr': '0.0002', 'total_loss': '0.0205061', 'main_loss': '0.0205061', 'time_per_step': '1.77821'}
2025-11-10 03:40:41,327 - train_greyscale_FA_MoE.py - {'step': '33800', 'lr': '0.0002', 'total_loss': '0.0158052', 'main_loss': '0.0158052', 'time_per_step': '1.7782'}
2025-11-10 03:43:45,409 - train_greyscale_FA_MoE.py - {'step': '33900', 'lr': '0.0002', 'total_loss': '0.0190097', 'main_loss': '0.0190097', 'time_per_step': '1.77806'}
2025-11-10 03:46:49,292 - train_greyscale_FA_MoE.py - {'step': '34000', 'lr': '0.0002', 'total_loss': '0.0163413', 'main_loss': '0.0163413', 'time_per_step': '1.78801'}
2025-11-10 03:49:54,227 - train_greyscale_FA_MoE.py - {'step': '34100', 'lr': '0.0002', 'total_loss': '0.0170271', 'main_loss': '0.0170271', 'time_per_step': '1.78277'}
2025-11-10 03:52:57,979 - train_greyscale_FA_MoE.py - {'step': '34200', 'lr': '0.0002', 'total_loss': '0.0182842', 'main_loss': '0.0182842', 'time_per_step': '1.77991'}
2025-11-10 03:56:02,368 - train_greyscale_FA_MoE.py - {'step': '34300', 'lr': '0.0002', 'total_loss': '0.0177688', 'main_loss': '0.0177688', 'time_per_step': '1.78953'}
2025-11-10 03:59:06,422 - train_greyscale_FA_MoE.py - {'step': '34400', 'lr': '0.0002', 'total_loss': '0.0231914', 'main_loss': '0.0231914', 'time_per_step': '1.79065'}
2025-11-10 04:02:10,850 - train_greyscale_FA_MoE.py - {'step': '34500', 'lr': '0.0002', 'total_loss': '0.0139086', 'main_loss': '0.0139086', 'time_per_step': '1.79215'}
2025-11-10 04:05:15,318 - train_greyscale_FA_MoE.py - {'step': '34600', 'lr': '0.0002', 'total_loss': '0.0187135', 'main_loss': '0.0187135', 'time_per_step': '1.70159'}
2025-11-10 04:08:18,365 - train_greyscale_FA_MoE.py - {'step': '34700', 'lr': '0.0002', 'total_loss': '0.014715', 'main_loss': '0.014715', 'time_per_step': '1.66795'}
2025-11-10 04:11:22,170 - train_greyscale_FA_MoE.py - {'step': '34800', 'lr': '0.0002', 'total_loss': '0.0174394', 'main_loss': '0.0174394', 'time_per_step': '1.67226'}
2025-11-10 04:14:26,105 - train_greyscale_FA_MoE.py - {'step': '34900', 'lr': '0.0002', 'total_loss': '0.0185821', 'main_loss': '0.0185821', 'time_per_step': '1.7797'}
2025-11-10 04:17:30,744 - train_greyscale_FA_MoE.py - {'step': '35000', 'lr': '0.0002', 'total_loss': '0.0200874', 'main_loss': '0.0200874', 'time_per_step': '1.77592'}
2025-11-10 04:20:35,615 - train_greyscale_FA_MoE.py - {'step': '35100', 'lr': '0.0002', 'total_loss': '0.0156951', 'main_loss': '0.0156951', 'time_per_step': '1.80247'}
2025-11-10 04:23:39,064 - train_greyscale_FA_MoE.py - {'step': '35200', 'lr': '0.0002', 'total_loss': '0.022459', 'main_loss': '0.022459', 'time_per_step': '1.82681'}
2025-11-10 04:26:43,384 - train_greyscale_FA_MoE.py - {'step': '35300', 'lr': '0.0002', 'total_loss': '0.0159468', 'main_loss': '0.0159468', 'time_per_step': '1.77547'}
2025-11-10 04:29:47,105 - train_greyscale_FA_MoE.py - {'step': '35400', 'lr': '0.0002', 'total_loss': '0.0207379', 'main_loss': '0.0207379', 'time_per_step': '1.76219'}
2025-11-10 04:32:51,538 - train_greyscale_FA_MoE.py - {'step': '35500', 'lr': '0.0002', 'total_loss': '0.0185612', 'main_loss': '0.0185612', 'time_per_step': '1.79506'}
2025-11-10 04:35:55,929 - train_greyscale_FA_MoE.py - {'step': '35600', 'lr': '0.0002', 'total_loss': '0.0180279', 'main_loss': '0.0180279', 'time_per_step': '1.77661'}
2025-11-10 04:38:59,561 - train_greyscale_FA_MoE.py - {'step': '35700', 'lr': '0.0002', 'total_loss': '0.0177866', 'main_loss': '0.0177866', 'time_per_step': '1.76684'}
2025-11-10 04:42:04,324 - train_greyscale_FA_MoE.py - {'step': '35800', 'lr': '0.0002', 'total_loss': '0.0222819', 'main_loss': '0.0222819', 'time_per_step': '1.78734'}
2025-11-10 04:45:08,932 - train_greyscale_FA_MoE.py - {'step': '35900', 'lr': '0.0002', 'total_loss': '0.0149136', 'main_loss': '0.0149136', 'time_per_step': '1.66244'}
2025-11-10 04:48:12,269 - train_greyscale_FA_MoE.py - {'step': '36000', 'lr': '0.0002', 'total_loss': '0.018782', 'main_loss': '0.018782', 'time_per_step': '1.71899'}
2025-11-10 04:51:18,090 - train_greyscale_FA_MoE.py - {'step': '36100', 'lr': '0.0002', 'total_loss': '0.0183219', 'main_loss': '0.0183219', 'time_per_step': '1.78866'}
2025-11-10 04:54:21,655 - train_greyscale_FA_MoE.py - {'step': '36200', 'lr': '0.0002', 'total_loss': '0.0151981', 'main_loss': '0.0151981', 'time_per_step': '1.80736'}
2025-11-10 04:57:26,672 - train_greyscale_FA_MoE.py - {'step': '36300', 'lr': '0.0002', 'total_loss': '0.0157427', 'main_loss': '0.0157427', 'time_per_step': '1.78413'}
2025-11-10 05:00:31,070 - train_greyscale_FA_MoE.py - {'step': '36400', 'lr': '0.0002', 'total_loss': '0.0138646', 'main_loss': '0.0138646', 'time_per_step': '1.7894'}
2025-11-10 05:03:34,421 - train_greyscale_FA_MoE.py - {'step': '36500', 'lr': '0.0002', 'total_loss': '0.0146455', 'main_loss': '0.0146455', 'time_per_step': '1.79091'}
2025-11-10 05:06:39,233 - train_greyscale_FA_MoE.py - {'step': '36600', 'lr': '0.0002', 'total_loss': '0.0163566', 'main_loss': '0.0163566', 'time_per_step': '1.79512'}
2025-11-10 05:09:42,887 - train_greyscale_FA_MoE.py - {'step': '36700', 'lr': '0.0002', 'total_loss': '0.0198763', 'main_loss': '0.0198763', 'time_per_step': '1.84152'}
2025-11-10 05:12:47,814 - train_greyscale_FA_MoE.py - {'step': '36800', 'lr': '0.0002', 'total_loss': '0.017063', 'main_loss': '0.017063', 'time_per_step': '1.77685'}
2025-11-10 05:15:52,468 - train_greyscale_FA_MoE.py - {'step': '36900', 'lr': '0.0002', 'total_loss': '0.0153791', 'main_loss': '0.0153791', 'time_per_step': '1.7917'}
2025-11-10 05:18:55,917 - train_greyscale_FA_MoE.py - {'step': '37000', 'lr': '0.0002', 'total_loss': '0.018939', 'main_loss': '0.018939', 'time_per_step': '1.70503'}
2025-11-10 05:22:00,506 - train_greyscale_FA_MoE.py - {'step': '37100', 'lr': '0.0002', 'total_loss': '0.0172319', 'main_loss': '0.0172319', 'time_per_step': '1.67426'}
2025-11-10 05:25:03,636 - train_greyscale_FA_MoE.py - {'step': '37200', 'lr': '0.0002', 'total_loss': '0.0182119', 'main_loss': '0.0182119', 'time_per_step': '1.67285'}
2025-11-10 05:28:09,314 - train_greyscale_FA_MoE.py - {'step': '37300', 'lr': '0.0002', 'total_loss': '0.0165234', 'main_loss': '0.0165234', 'time_per_step': '1.80593'}
2025-11-10 05:31:13,892 - train_greyscale_FA_MoE.py - {'step': '37400', 'lr': '0.0002', 'total_loss': '0.0156894', 'main_loss': '0.0156894', 'time_per_step': '1.78019'}
2025-11-10 05:34:17,445 - train_greyscale_FA_MoE.py - {'step': '37500', 'lr': '0.0002', 'total_loss': '0.0152658', 'main_loss': '0.0152658', 'time_per_step': '1.79002'}
2025-11-10 05:37:21,602 - train_greyscale_FA_MoE.py - {'step': '37600', 'lr': '0.0002', 'total_loss': '0.013916', 'main_loss': '0.013916', 'time_per_step': '1.70386'}
2025-11-10 05:40:25,106 - train_greyscale_FA_MoE.py - {'step': '37700', 'lr': '0.0002', 'total_loss': '0.014673', 'main_loss': '0.014673', 'time_per_step': '1.79653'}
2025-11-10 05:43:30,178 - train_greyscale_FA_MoE.py - {'step': '37800', 'lr': '0.0002', 'total_loss': '0.0144581', 'main_loss': '0.0144581', 'time_per_step': '1.77121'}
2025-11-10 05:46:34,656 - train_greyscale_FA_MoE.py - {'step': '37900', 'lr': '0.0002', 'total_loss': '0.0191681', 'main_loss': '0.0191681', 'time_per_step': '1.79568'}
2025-11-10 05:49:38,557 - train_greyscale_FA_MoE.py - {'step': '38000', 'lr': '0.0002', 'total_loss': '0.0170378', 'main_loss': '0.0170378', 'time_per_step': '1.78439'}
2025-11-10 05:52:43,310 - train_greyscale_FA_MoE.py - {'step': '38100', 'lr': '0.0002', 'total_loss': '0.0194853', 'main_loss': '0.0194853', 'time_per_step': '1.77031'}
2025-11-10 05:55:46,854 - train_greyscale_FA_MoE.py - {'step': '38200', 'lr': '0.0002', 'total_loss': '0.0208993', 'main_loss': '0.0208993', 'time_per_step': '1.78251'}
2025-11-10 05:58:51,934 - train_greyscale_FA_MoE.py - {'step': '38300', 'lr': '0.0002', 'total_loss': '0.0186208', 'main_loss': '0.0186208', 'time_per_step': '1.66847'}
2025-11-10 06:01:55,904 - train_greyscale_FA_MoE.py - {'step': '38400', 'lr': '0.0002', 'total_loss': '0.0147226', 'main_loss': '0.0147226', 'time_per_step': '1.66795'}
2025-11-10 06:05:00,122 - train_greyscale_FA_MoE.py - {'step': '38500', 'lr': '0.0002', 'total_loss': '0.0182144', 'main_loss': '0.0182144', 'time_per_step': '1.76747'}
2025-11-10 06:08:04,598 - train_greyscale_FA_MoE.py - {'step': '38600', 'lr': '0.0002', 'total_loss': '0.0222387', 'main_loss': '0.0222387', 'time_per_step': '1.7754'}
2025-11-10 06:11:08,346 - train_greyscale_FA_MoE.py - {'step': '38700', 'lr': '0.0002', 'total_loss': '0.018287', 'main_loss': '0.018287', 'time_per_step': '1.7908'}
2025-11-10 06:14:13,009 - train_greyscale_FA_MoE.py - {'step': '38800', 'lr': '0.0002', 'total_loss': '0.0139681', 'main_loss': '0.0139681', 'time_per_step': '1.81235'}
2025-11-10 06:17:17,703 - train_greyscale_FA_MoE.py - {'step': '38900', 'lr': '0.0002', 'total_loss': '0.0169504', 'main_loss': '0.0169504', 'time_per_step': '1.77848'}
2025-11-10 06:20:21,575 - train_greyscale_FA_MoE.py - {'step': '39000', 'lr': '0.0002', 'total_loss': '0.0138575', 'main_loss': '0.0138575', 'time_per_step': '1.79093'}
2025-11-10 06:23:25,866 - train_greyscale_FA_MoE.py - {'step': '39100', 'lr': '0.0002', 'total_loss': '0.0180611', 'main_loss': '0.0180611', 'time_per_step': '1.77511'}
2025-11-10 06:26:29,964 - train_greyscale_FA_MoE.py - {'step': '39200', 'lr': '0.0002', 'total_loss': '0.0143896', 'main_loss': '0.0143896', 'time_per_step': '1.77222'}
2025-11-10 06:29:34,279 - train_greyscale_FA_MoE.py - {'step': '39300', 'lr': '0.0002', 'total_loss': '0.0168372', 'main_loss': '0.0168372', 'time_per_step': '1.78753'}
2025-11-10 06:32:38,786 - train_greyscale_FA_MoE.py - {'step': '39400', 'lr': '0.0002', 'total_loss': '0.0169756', 'main_loss': '0.0169756', 'time_per_step': '1.81733'}
2025-11-10 06:35:42,354 - train_greyscale_FA_MoE.py - {'step': '39500', 'lr': '0.0002', 'total_loss': '0.023291', 'main_loss': '0.023291', 'time_per_step': '1.72677'}
2025-11-10 06:38:46,807 - train_greyscale_FA_MoE.py - {'step': '39600', 'lr': '0.0002', 'total_loss': '0.0147654', 'main_loss': '0.0147654', 'time_per_step': '1.66569'}
2025-11-10 06:41:51,320 - train_greyscale_FA_MoE.py - {'step': '39700', 'lr': '0.0002', 'total_loss': '0.018591', 'main_loss': '0.018591', 'time_per_step': '1.78352'}
2025-11-10 06:44:54,916 - train_greyscale_FA_MoE.py - {'step': '39800', 'lr': '0.0002', 'total_loss': '0.0208514', 'main_loss': '0.0208514', 'time_per_step': '1.79585'}
2025-11-10 06:47:59,590 - train_greyscale_FA_MoE.py - {'step': '39900', 'lr': '0.0002', 'total_loss': '0.0155308', 'main_loss': '0.0155308', 'time_per_step': '1.75621'}
2025-11-10 06:51:03,259 - train_greyscale_FA_MoE.py - {'step': '40000', 'lr': '0.0002', 'total_loss': '0.0193047', 'main_loss': '0.0193047', 'time_per_step': '1.77472'}
2025-11-10 06:54:07,874 - train_greyscale_FA_MoE.py - {'step': '40100', 'lr': '0.0002', 'total_loss': '0.0195012', 'main_loss': '0.0195012', 'time_per_step': '1.80478'}
2025-11-10 06:57:13,738 - train_greyscale_FA_MoE.py - {'step': '40200', 'lr': '0.0002', 'total_loss': '0.0174198', 'main_loss': '0.0174198', 'time_per_step': '1.78993'}
2025-11-10 07:00:17,289 - train_greyscale_FA_MoE.py - {'step': '40300', 'lr': '0.0002', 'total_loss': '0.0207296', 'main_loss': '0.0207296', 'time_per_step': '1.8388'}
2025-11-10 07:03:22,110 - train_greyscale_FA_MoE.py - {'step': '40400', 'lr': '0.0002', 'total_loss': '0.0130052', 'main_loss': '0.0130052', 'time_per_step': '1.79721'}
2025-11-10 07:06:25,903 - train_greyscale_FA_MoE.py - {'step': '40500', 'lr': '0.0002', 'total_loss': '0.0161747', 'main_loss': '0.0161747', 'time_per_step': '1.79032'}
2025-11-10 07:09:30,795 - train_greyscale_FA_MoE.py - {'step': '40600', 'lr': '0.0002', 'total_loss': '0.0160505', 'main_loss': '0.0160505', 'time_per_step': '1.79396'}
2025-11-10 07:12:35,601 - train_greyscale_FA_MoE.py - {'step': '40700', 'lr': '0.0002', 'total_loss': '0.018404', 'main_loss': '0.018404', 'time_per_step': '1.66457'}
2025-11-10 07:15:38,813 - train_greyscale_FA_MoE.py - {'step': '40800', 'lr': '0.0002', 'total_loss': '0.012678', 'main_loss': '0.012678', 'time_per_step': '1.66295'}
2025-11-10 07:18:44,678 - train_greyscale_FA_MoE.py - {'step': '40900', 'lr': '0.0002', 'total_loss': '0.0132154', 'main_loss': '0.0132154', 'time_per_step': '1.79972'}
2025-11-10 07:21:48,663 - train_greyscale_FA_MoE.py - {'step': '41000', 'lr': '0.0002', 'total_loss': '0.019008', 'main_loss': '0.019008', 'time_per_step': '1.79508'}
2025-11-10 07:24:52,783 - train_greyscale_FA_MoE.py - {'step': '41100', 'lr': '0.0002', 'total_loss': '0.0191401', 'main_loss': '0.0191401', 'time_per_step': '1.78823'}
2025-11-10 07:27:57,313 - train_greyscale_FA_MoE.py - {'step': '41200', 'lr': '0.0002', 'total_loss': '0.0166633', 'main_loss': '0.0166633', 'time_per_step': '1.78829'}
2025-11-10 07:31:01,349 - train_greyscale_FA_MoE.py - {'step': '41300', 'lr': '0.0002', 'total_loss': '0.0185529', 'main_loss': '0.0185529', 'time_per_step': '1.77382'}
2025-11-10 07:34:05,533 - train_greyscale_FA_MoE.py - {'step': '41400', 'lr': '0.0002', 'total_loss': '0.0150821', 'main_loss': '0.0150821', 'time_per_step': '1.79591'}
2025-11-10 07:37:08,634 - train_greyscale_FA_MoE.py - {'step': '41500', 'lr': '0.0002', 'total_loss': '0.0175808', 'main_loss': '0.0175808', 'time_per_step': '1.80183'}
2025-11-10 07:40:13,506 - train_greyscale_FA_MoE.py - {'step': '41600', 'lr': '0.0002', 'total_loss': '0.0168911', 'main_loss': '0.0168911', 'time_per_step': '1.83113'}
