2025-11-05 10:05:28,882 - train_greyscale_FA_MoE.py - ckpt_root: output/acdc_wholeheart_uncond_fa_ec_moe_greyscale_uvit_mid_4by4_l4r9_low8_minmax/ckpts
dataset:
  SNR_scale: 4.0
2025-11-05 18:11:14,333 - train_greyscale_FA_MoE.py - {'step': '12600', 'lr': '0.0002', 'total_loss': '0.0620973', 'main_loss': '0.0620973', 'time_per_step': '2.24975'}
2025-11-05 18:15:05,957 - train_greyscale_FA_MoE.py - {'step': '12700', 'lr': '0.0002', 'total_loss': '0.050855', 'main_loss': '0.050855', 'time_per_step': '2.23911'}
2025-11-05 18:18:56,106 - train_greyscale_FA_MoE.py - {'step': '12800', 'lr': '0.0002', 'total_loss': '0.0517841', 'main_loss': '0.0517841', 'time_per_step': '2.26312'}
2025-11-05 18:22:46,447 - train_greyscale_FA_MoE.py - {'step': '12900', 'lr': '0.0002', 'total_loss': '0.0523169', 'main_loss': '0.0523169', 'time_per_step': '2.23665'}
2025-11-05 18:26:37,000 - train_greyscale_FA_MoE.py - {'step': '13000', 'lr': '0.0002', 'total_loss': '0.0563786', 'main_loss': '0.0563786', 'time_per_step': '2.23766'}
2025-11-05 18:30:28,337 - train_greyscale_FA_MoE.py - {'step': '13100', 'lr': '0.0002', 'total_loss': '0.0533065', 'main_loss': '0.0533065', 'time_per_step': '2.15148'}
2025-11-05 18:34:18,245 - train_greyscale_FA_MoE.py - {'step': '13200', 'lr': '0.0002', 'total_loss': '0.0549731', 'main_loss': '0.0549731', 'time_per_step': '2.2174'}
2025-11-05 18:38:09,850 - train_greyscale_FA_MoE.py - {'step': '13300', 'lr': '0.0002', 'total_loss': '0.0475548', 'main_loss': '0.0475548', 'time_per_step': '2.23718'}
2025-11-05 18:42:02,568 - train_greyscale_FA_MoE.py - {'step': '13400', 'lr': '0.0002', 'total_loss': '0.0445384', 'main_loss': '0.0445384', 'time_per_step': '2.23705'}
2025-11-05 18:45:53,784 - train_greyscale_FA_MoE.py - {'step': '13500', 'lr': '0.0002', 'total_loss': '0.0582013', 'main_loss': '0.0582013', 'time_per_step': '2.23011'}
2025-11-05 18:49:45,444 - train_greyscale_FA_MoE.py - {'step': '13600', 'lr': '0.0002', 'total_loss': '0.0461883', 'main_loss': '0.0461883', 'time_per_step': '2.24351'}
2025-11-05 18:53:36,227 - train_greyscale_FA_MoE.py - {'step': '13700', 'lr': '0.0002', 'total_loss': '0.0575082', 'main_loss': '0.0575082', 'time_per_step': '2.23814'}
2025-11-05 18:57:27,072 - train_greyscale_FA_MoE.py - {'step': '13800', 'lr': '0.0002', 'total_loss': '0.0507379', 'main_loss': '0.0507379', 'time_per_step': '2.28505'}
2025-11-05 19:01:18,702 - train_greyscale_FA_MoE.py - {'step': '13900', 'lr': '0.0002', 'total_loss': '0.0488522', 'main_loss': '0.0488522', 'time_per_step': '2.2937'}
2025-11-05 19:05:09,397 - train_greyscale_FA_MoE.py - {'step': '14000', 'lr': '0.0002', 'total_loss': '0.0535358', 'main_loss': '0.0535358', 'time_per_step': '2.31467'}
2025-11-05 19:08:59,808 - train_greyscale_FA_MoE.py - {'step': '14100', 'lr': '0.0002', 'total_loss': '0.0546101', 'main_loss': '0.0546101', 'time_per_step': '2.23484'}
2025-11-05 19:12:51,118 - train_greyscale_FA_MoE.py - {'step': '14200', 'lr': '0.0002', 'total_loss': '0.0435701', 'main_loss': '0.0435701', 'time_per_step': '2.24502'}
2025-11-05 19:16:42,672 - train_greyscale_FA_MoE.py - {'step': '14300', 'lr': '0.0002', 'total_loss': '0.051204', 'main_loss': '0.051204', 'time_per_step': '2.15069'}
2025-11-05 19:20:33,935 - train_greyscale_FA_MoE.py - {'step': '14400', 'lr': '0.0002', 'total_loss': '0.0662946', 'main_loss': '0.0662946', 'time_per_step': '2.15005'}
2025-11-05 19:24:25,353 - train_greyscale_FA_MoE.py - {'step': '14500', 'lr': '0.0002', 'total_loss': '0.0596739', 'main_loss': '0.0596739', 'time_per_step': '2.24227'}
2025-11-05 19:28:16,606 - train_greyscale_FA_MoE.py - {'step': '14600', 'lr': '0.0002', 'total_loss': '0.0519124', 'main_loss': '0.0519124', 'time_per_step': '2.23608'}
2025-11-05 19:32:08,299 - train_greyscale_FA_MoE.py - {'step': '14700', 'lr': '0.0002', 'total_loss': '0.0595478', 'main_loss': '0.0595478', 'time_per_step': '2.27423'}
2025-11-05 19:35:59,589 - train_greyscale_FA_MoE.py - {'step': '14800', 'lr': '0.0002', 'total_loss': '0.0489806', 'main_loss': '0.0489806', 'time_per_step': '2.23834'}
2025-11-05 19:39:50,749 - train_greyscale_FA_MoE.py - {'step': '14900', 'lr': '0.0002', 'total_loss': '0.045543', 'main_loss': '0.045543', 'time_per_step': '2.23256'}
2025-11-05 19:43:41,777 - train_greyscale_FA_MoE.py - {'step': '15000', 'lr': '0.0002', 'total_loss': '0.0482516', 'main_loss': '0.0482516', 'time_per_step': '2.23836'}
2025-11-05 19:47:32,604 - train_greyscale_FA_MoE.py - {'step': '15100', 'lr': '0.0002', 'total_loss': '0.0491172', 'main_loss': '0.0491172', 'time_per_step': '2.23976'}
2025-11-05 19:51:24,089 - train_greyscale_FA_MoE.py - {'step': '15200', 'lr': '0.0002', 'total_loss': '0.0528882', 'main_loss': '0.0528882', 'time_per_step': '2.24268'}
2025-11-05 19:55:14,335 - train_greyscale_FA_MoE.py - {'step': '15300', 'lr': '0.0002', 'total_loss': '0.0492281', 'main_loss': '0.0492281', 'time_per_step': '2.26262'}
2025-11-05 19:59:05,729 - train_greyscale_FA_MoE.py - {'step': '15400', 'lr': '0.0002', 'total_loss': '0.0425191', 'main_loss': '0.0425191', 'time_per_step': '2.27953'}
2025-11-05 20:02:55,858 - train_greyscale_FA_MoE.py - {'step': '15500', 'lr': '0.0002', 'total_loss': '0.048483', 'main_loss': '0.048483', 'time_per_step': '2.1524'}
2025-11-05 20:06:46,029 - train_greyscale_FA_MoE.py - {'step': '15600', 'lr': '0.0002', 'total_loss': '0.0550676', 'main_loss': '0.0550676', 'time_per_step': '2.14736'}
2025-11-05 20:10:37,019 - train_greyscale_FA_MoE.py - {'step': '15700', 'lr': '0.0002', 'total_loss': '0.0442652', 'main_loss': '0.0442652', 'time_per_step': '2.23859'}
2025-11-05 20:14:28,623 - train_greyscale_FA_MoE.py - {'step': '15800', 'lr': '0.0002', 'total_loss': '0.0517898', 'main_loss': '0.0517898', 'time_per_step': '2.23512'}
2025-11-05 20:18:20,425 - train_greyscale_FA_MoE.py - {'step': '15900', 'lr': '0.0002', 'total_loss': '0.0459504', 'main_loss': '0.0459504', 'time_per_step': '2.2387'}
2025-11-05 20:22:11,502 - train_greyscale_FA_MoE.py - {'step': '16000', 'lr': '0.0002', 'total_loss': '0.0505374', 'main_loss': '0.0505374', 'time_per_step': '2.25513'}
2025-11-05 20:26:02,878 - train_greyscale_FA_MoE.py - {'step': '16100', 'lr': '0.0002', 'total_loss': '0.0519531', 'main_loss': '0.0519531', 'time_per_step': '2.23355'}
2025-11-05 20:29:52,995 - train_greyscale_FA_MoE.py - {'step': '16200', 'lr': '0.0002', 'total_loss': '0.0504022', 'main_loss': '0.0504022', 'time_per_step': '2.2373'}
2025-11-05 20:33:44,148 - train_greyscale_FA_MoE.py - {'step': '16300', 'lr': '0.0002', 'total_loss': '0.0474892', 'main_loss': '0.0474892', 'time_per_step': '2.24986'}
2025-11-05 20:37:34,975 - train_greyscale_FA_MoE.py - {'step': '16400', 'lr': '0.0002', 'total_loss': '0.0500173', 'main_loss': '0.0500173', 'time_per_step': '2.24471'}
2025-11-05 20:41:26,966 - train_greyscale_FA_MoE.py - {'step': '16500', 'lr': '0.0002', 'total_loss': '0.0420081', 'main_loss': '0.0420081', 'time_per_step': '2.25406'}
2025-11-05 20:45:16,900 - train_greyscale_FA_MoE.py - {'step': '16600', 'lr': '0.0002', 'total_loss': '0.0421029', 'main_loss': '0.0421029', 'time_per_step': '2.2371'}
2025-11-05 20:49:07,537 - train_greyscale_FA_MoE.py - {'step': '16700', 'lr': '0.0002', 'total_loss': '0.0423919', 'main_loss': '0.0423919', 'time_per_step': '2.15352'}
2025-11-05 20:52:57,571 - train_greyscale_FA_MoE.py - {'step': '16800', 'lr': '0.0002', 'total_loss': '0.0518143', 'main_loss': '0.0518143', 'time_per_step': '2.1585'}
2025-11-05 20:56:50,161 - train_greyscale_FA_MoE.py - {'step': '16900', 'lr': '0.0002', 'total_loss': '0.0466459', 'main_loss': '0.0466459', 'time_per_step': '2.31662'}
2025-11-05 21:00:40,501 - train_greyscale_FA_MoE.py - {'step': '17000', 'lr': '0.0002', 'total_loss': '0.0421492', 'main_loss': '0.0421492', 'time_per_step': '2.23331'}
2025-11-05 21:04:31,227 - train_greyscale_FA_MoE.py - {'step': '17100', 'lr': '0.0002', 'total_loss': '0.0450291', 'main_loss': '0.0450291', 'time_per_step': '2.24226'}
2025-11-05 21:08:21,640 - train_greyscale_FA_MoE.py - {'step': '17200', 'lr': '0.0002', 'total_loss': '0.0474226', 'main_loss': '0.0474226', 'time_per_step': '2.23719'}
2025-11-05 21:12:12,971 - train_greyscale_FA_MoE.py - {'step': '17300', 'lr': '0.0002', 'total_loss': '0.0479157', 'main_loss': '0.0479157', 'time_per_step': '2.2426'}
2025-11-05 21:16:03,077 - train_greyscale_FA_MoE.py - {'step': '17400', 'lr': '0.0002', 'total_loss': '0.0429724', 'main_loss': '0.0429724', 'time_per_step': '2.23699'}
2025-11-05 21:19:55,064 - train_greyscale_FA_MoE.py - {'step': '17500', 'lr': '0.0002', 'total_loss': '0.0477336', 'main_loss': '0.0477336', 'time_per_step': '2.24316'}
2025-11-05 21:23:46,637 - train_greyscale_FA_MoE.py - {'step': '17600', 'lr': '0.0002', 'total_loss': '0.0397688', 'main_loss': '0.0397688', 'time_per_step': '2.23859'}
2025-11-05 21:27:38,803 - train_greyscale_FA_MoE.py - {'step': '17700', 'lr': '0.0002', 'total_loss': '0.0460758', 'main_loss': '0.0460758', 'time_per_step': '2.24162'}
2025-11-05 21:31:29,819 - train_greyscale_FA_MoE.py - {'step': '17800', 'lr': '0.0002', 'total_loss': '0.0449632', 'main_loss': '0.0449632', 'time_per_step': '2.23311'}
2025-11-05 21:35:20,896 - train_greyscale_FA_MoE.py - {'step': '17900', 'lr': '0.0002', 'total_loss': '0.0492263', 'main_loss': '0.0492263', 'time_per_step': '2.14927'}
2025-11-05 21:39:11,771 - train_greyscale_FA_MoE.py - {'step': '18000', 'lr': '0.0002', 'total_loss': '0.047322', 'main_loss': '0.047322', 'time_per_step': '2.15702'}
2025-11-05 21:43:03,089 - train_greyscale_FA_MoE.py - {'step': '18100', 'lr': '0.0002', 'total_loss': '0.0433901', 'main_loss': '0.0433901', 'time_per_step': '2.24438'}
2025-11-05 21:46:53,539 - train_greyscale_FA_MoE.py - {'step': '18200', 'lr': '0.0002', 'total_loss': '0.052063', 'main_loss': '0.052063', 'time_per_step': '2.2402'}
2025-11-05 21:50:45,127 - train_greyscale_FA_MoE.py - {'step': '18300', 'lr': '0.0002', 'total_loss': '0.0506296', 'main_loss': '0.0506296', 'time_per_step': '2.23782'}
2025-11-05 21:54:35,643 - train_greyscale_FA_MoE.py - {'step': '18400', 'lr': '0.0002', 'total_loss': '0.0480358', 'main_loss': '0.0480358', 'time_per_step': '2.23424'}
2025-11-05 21:58:25,952 - train_greyscale_FA_MoE.py - {'step': '18500', 'lr': '0.0002', 'total_loss': '0.0545991', 'main_loss': '0.0545991', 'time_per_step': '2.23626'}
2025-11-05 22:02:17,278 - train_greyscale_FA_MoE.py - {'step': '18600', 'lr': '0.0002', 'total_loss': '0.0512916', 'main_loss': '0.0512916', 'time_per_step': '2.23409'}
2025-11-05 22:06:07,151 - train_greyscale_FA_MoE.py - {'step': '18700', 'lr': '0.0002', 'total_loss': '0.0518486', 'main_loss': '0.0518486', 'time_per_step': '2.2399'}
2025-11-05 22:09:58,812 - train_greyscale_FA_MoE.py - {'step': '18800', 'lr': '0.0002', 'total_loss': '0.0449235', 'main_loss': '0.0449235', 'time_per_step': '2.23702'}
2025-11-05 22:13:49,345 - train_greyscale_FA_MoE.py - {'step': '18900', 'lr': '0.0002', 'total_loss': '0.0491472', 'main_loss': '0.0491472', 'time_per_step': '2.29041'}
2025-11-05 22:17:39,705 - train_greyscale_FA_MoE.py - {'step': '19000', 'lr': '0.0002', 'total_loss': '0.0432536', 'main_loss': '0.0432536', 'time_per_step': '2.24083'}
2025-11-05 22:21:29,946 - train_greyscale_FA_MoE.py - {'step': '19100', 'lr': '0.0002', 'total_loss': '0.0420623', 'main_loss': '0.0420623', 'time_per_step': '2.16207'}
2025-11-05 22:25:20,784 - train_greyscale_FA_MoE.py - {'step': '19200', 'lr': '0.0002', 'total_loss': '0.0500858', 'main_loss': '0.0500858', 'time_per_step': '2.1483'}
2025-11-05 22:29:12,499 - train_greyscale_FA_MoE.py - {'step': '19300', 'lr': '0.0002', 'total_loss': '0.0482474', 'main_loss': '0.0482474', 'time_per_step': '2.23824'}
2025-11-05 22:33:03,363 - train_greyscale_FA_MoE.py - {'step': '19400', 'lr': '0.0002', 'total_loss': '0.0489695', 'main_loss': '0.0489695', 'time_per_step': '2.23851'}
2025-11-05 22:36:53,467 - train_greyscale_FA_MoE.py - {'step': '19500', 'lr': '0.0002', 'total_loss': '0.0366416', 'main_loss': '0.0366416', 'time_per_step': '2.21717'}
2025-11-05 22:40:46,137 - train_greyscale_FA_MoE.py - {'step': '19600', 'lr': '0.0002', 'total_loss': '0.0366715', 'main_loss': '0.0366715', 'time_per_step': '2.23941'}
2025-11-05 22:44:37,282 - train_greyscale_FA_MoE.py - {'step': '19700', 'lr': '0.0002', 'total_loss': '0.0381758', 'main_loss': '0.0381758', 'time_per_step': '2.24223'}
2025-11-05 22:48:28,994 - train_greyscale_FA_MoE.py - {'step': '19800', 'lr': '0.0002', 'total_loss': '0.0465198', 'main_loss': '0.0465198', 'time_per_step': '2.23542'}
2025-11-05 22:52:18,872 - train_greyscale_FA_MoE.py - {'step': '19900', 'lr': '0.0002', 'total_loss': '0.0434125', 'main_loss': '0.0434125', 'time_per_step': '2.29172'}
2025-11-05 22:56:09,335 - train_greyscale_FA_MoE.py - {'step': '20000', 'lr': '0.0002', 'total_loss': '0.0444752', 'main_loss': '0.0444752', 'time_per_step': '2.27458'}
2025-11-05 23:00:00,268 - train_greyscale_FA_MoE.py - {'step': '20100', 'lr': '0.0002', 'total_loss': '0.0542935', 'main_loss': '0.0542935', 'time_per_step': '2.24017'}
2025-11-05 23:03:52,140 - train_greyscale_FA_MoE.py - {'step': '20200', 'lr': '0.0002', 'total_loss': '0.0478529', 'main_loss': '0.0478529', 'time_per_step': '2.23736'}
2025-11-05 23:07:42,219 - train_greyscale_FA_MoE.py - {'step': '20300', 'lr': '0.0002', 'total_loss': '0.0460412', 'main_loss': '0.0460412', 'time_per_step': '2.14766'}
2025-11-05 23:11:33,913 - train_greyscale_FA_MoE.py - {'step': '20400', 'lr': '0.0002', 'total_loss': '0.0523076', 'main_loss': '0.0523076', 'time_per_step': '2.148'}
2025-11-05 23:15:26,009 - train_greyscale_FA_MoE.py - {'step': '20500', 'lr': '0.0002', 'total_loss': '0.0443279', 'main_loss': '0.0443279', 'time_per_step': '2.2472'}
2025-11-05 23:19:16,875 - train_greyscale_FA_MoE.py - {'step': '20600', 'lr': '0.0002', 'total_loss': '0.0433765', 'main_loss': '0.0433765', 'time_per_step': '2.23688'}
2025-11-05 23:23:07,159 - train_greyscale_FA_MoE.py - {'step': '20700', 'lr': '0.0002', 'total_loss': '0.0453862', 'main_loss': '0.0453862', 'time_per_step': '2.24056'}
2025-11-05 23:26:58,686 - train_greyscale_FA_MoE.py - {'step': '20800', 'lr': '0.0002', 'total_loss': '0.0479561', 'main_loss': '0.0479561', 'time_per_step': '2.25161'}
2025-11-05 23:30:50,428 - train_greyscale_FA_MoE.py - {'step': '20900', 'lr': '0.0002', 'total_loss': '0.0414572', 'main_loss': '0.0414572', 'time_per_step': '2.23534'}
2025-11-05 23:34:41,500 - train_greyscale_FA_MoE.py - {'step': '21000', 'lr': '0.0002', 'total_loss': '0.0442854', 'main_loss': '0.0442854', 'time_per_step': '2.2434'}
2025-11-05 23:38:33,620 - train_greyscale_FA_MoE.py - {'step': '21100', 'lr': '0.0002', 'total_loss': '0.0410585', 'main_loss': '0.0410585', 'time_per_step': '2.23925'}
2025-11-05 23:42:24,205 - train_greyscale_FA_MoE.py - {'step': '21200', 'lr': '0.0002', 'total_loss': '0.043489', 'main_loss': '0.043489', 'time_per_step': '2.23787'}
2025-11-05 23:46:14,243 - train_greyscale_FA_MoE.py - {'step': '21300', 'lr': '0.0002', 'total_loss': '0.0444339', 'main_loss': '0.0444339', 'time_per_step': '2.24779'}
2025-11-05 23:50:04,788 - train_greyscale_FA_MoE.py - {'step': '21400', 'lr': '0.0002', 'total_loss': '0.0491312', 'main_loss': '0.0491312', 'time_per_step': '2.23574'}
2025-11-05 23:53:56,337 - train_greyscale_FA_MoE.py - {'step': '21500', 'lr': '0.0002', 'total_loss': '0.0470474', 'main_loss': '0.0470474', 'time_per_step': '2.17575'}
2025-11-05 23:57:46,016 - train_greyscale_FA_MoE.py - {'step': '21600', 'lr': '0.0002', 'total_loss': '0.0502317', 'main_loss': '0.0502317', 'time_per_step': '2.14794'}
2025-11-06 00:01:38,225 - train_greyscale_FA_MoE.py - {'step': '21700', 'lr': '0.0002', 'total_loss': '0.046327', 'main_loss': '0.046327', 'time_per_step': '2.23462'}
2025-11-06 00:05:28,434 - train_greyscale_FA_MoE.py - {'step': '21800', 'lr': '0.0002', 'total_loss': '0.0430986', 'main_loss': '0.0430986', 'time_per_step': '2.24521'}
2025-11-06 00:09:18,951 - train_greyscale_FA_MoE.py - {'step': '21900', 'lr': '0.0002', 'total_loss': '0.0406985', 'main_loss': '0.0406985', 'time_per_step': '2.30361'}
2025-11-06 00:13:09,370 - train_greyscale_FA_MoE.py - {'step': '22000', 'lr': '0.0002', 'total_loss': '0.0476731', 'main_loss': '0.0476731', 'time_per_step': '2.3458'}
2025-11-06 00:17:00,063 - train_greyscale_FA_MoE.py - {'step': '22100', 'lr': '0.0002', 'total_loss': '0.0462723', 'main_loss': '0.0462723', 'time_per_step': '2.24608'}
2025-11-06 00:20:51,257 - train_greyscale_FA_MoE.py - {'step': '22200', 'lr': '0.0002', 'total_loss': '0.0474877', 'main_loss': '0.0474877', 'time_per_step': '2.23467'}
2025-11-06 00:24:42,142 - train_greyscale_FA_MoE.py - {'step': '22300', 'lr': '0.0002', 'total_loss': '0.0508918', 'main_loss': '0.0508918', 'time_per_step': '2.21829'}
2025-11-06 00:28:32,355 - train_greyscale_FA_MoE.py - {'step': '22400', 'lr': '0.0002', 'total_loss': '0.0432099', 'main_loss': '0.0432099', 'time_per_step': '2.2408'}
2025-11-06 00:32:23,532 - train_greyscale_FA_MoE.py - {'step': '22500', 'lr': '0.0002', 'total_loss': '0.0488007', 'main_loss': '0.0488007', 'time_per_step': '2.23611'}
2025-11-06 00:36:14,716 - train_greyscale_FA_MoE.py - {'step': '22600', 'lr': '0.0002', 'total_loss': '0.0460359', 'main_loss': '0.0460359', 'time_per_step': '2.23265'}
2025-11-06 00:40:06,605 - train_greyscale_FA_MoE.py - {'step': '22700', 'lr': '0.0002', 'total_loss': '0.0522217', 'main_loss': '0.0522217', 'time_per_step': '2.15322'}
2025-11-06 00:43:56,956 - train_greyscale_FA_MoE.py - {'step': '22800', 'lr': '0.0002', 'total_loss': '0.0410617', 'main_loss': '0.0410617', 'time_per_step': '2.18465'}
2025-11-06 00:47:48,277 - train_greyscale_FA_MoE.py - {'step': '22900', 'lr': '0.0002', 'total_loss': '0.0360093', 'main_loss': '0.0360093', 'time_per_step': '2.29336'}
2025-11-06 00:51:39,223 - train_greyscale_FA_MoE.py - {'step': '23000', 'lr': '0.0002', 'total_loss': '0.0435137', 'main_loss': '0.0435137', 'time_per_step': '2.233'}
2025-11-06 00:55:31,074 - train_greyscale_FA_MoE.py - {'step': '23100', 'lr': '0.0002', 'total_loss': '0.0393897', 'main_loss': '0.0393897', 'time_per_step': '2.23793'}
2025-11-06 00:59:20,905 - train_greyscale_FA_MoE.py - {'step': '23200', 'lr': '0.0002', 'total_loss': '0.047201', 'main_loss': '0.047201', 'time_per_step': '2.23145'}
2025-11-06 01:03:11,979 - train_greyscale_FA_MoE.py - {'step': '23300', 'lr': '0.0002', 'total_loss': '0.0482395', 'main_loss': '0.0482395', 'time_per_step': '2.23746'}
2025-11-06 01:07:02,280 - train_greyscale_FA_MoE.py - {'step': '23400', 'lr': '0.0002', 'total_loss': '0.0467885', 'main_loss': '0.0467885', 'time_per_step': '2.2338'}
2025-11-06 01:10:54,224 - train_greyscale_FA_MoE.py - {'step': '23500', 'lr': '0.0002', 'total_loss': '0.0578535', 'main_loss': '0.0578535', 'time_per_step': '2.23534'}
2025-11-06 01:14:44,067 - train_greyscale_FA_MoE.py - {'step': '23600', 'lr': '0.0002', 'total_loss': '0.0362505', 'main_loss': '0.0362505', 'time_per_step': '2.2445'}
2025-11-06 01:18:34,882 - train_greyscale_FA_MoE.py - {'step': '23700', 'lr': '0.0002', 'total_loss': '0.0404951', 'main_loss': '0.0404951', 'time_per_step': '2.23382'}
2025-11-06 01:22:25,555 - train_greyscale_FA_MoE.py - {'step': '23800', 'lr': '0.0002', 'total_loss': '0.0421126', 'main_loss': '0.0421126', 'time_per_step': '2.24096'}
2025-11-06 01:26:16,023 - train_greyscale_FA_MoE.py - {'step': '23900', 'lr': '0.0002', 'total_loss': '0.0376584', 'main_loss': '0.0376584', 'time_per_step': '2.14979'}
2025-11-06 01:30:07,366 - train_greyscale_FA_MoE.py - {'step': '24000', 'lr': '0.0002', 'total_loss': '0.042684', 'main_loss': '0.042684', 'time_per_step': '2.1583'}
2025-11-06 01:33:57,779 - train_greyscale_FA_MoE.py - {'step': '24100', 'lr': '0.0002', 'total_loss': '0.0516195', 'main_loss': '0.0516195', 'time_per_step': '2.23172'}
2025-11-06 01:37:48,889 - train_greyscale_FA_MoE.py - {'step': '24200', 'lr': '0.0002', 'total_loss': '0.0475125', 'main_loss': '0.0475125', 'time_per_step': '2.31318'}
2025-11-06 01:41:41,297 - train_greyscale_FA_MoE.py - {'step': '24300', 'lr': '0.0002', 'total_loss': '0.0379778', 'main_loss': '0.0379778', 'time_per_step': '2.25281'}
2025-11-06 01:45:33,220 - train_greyscale_FA_MoE.py - {'step': '24400', 'lr': '0.0002', 'total_loss': '0.0450274', 'main_loss': '0.0450274', 'time_per_step': '2.23871'}
2025-11-06 01:49:23,305 - train_greyscale_FA_MoE.py - {'step': '24500', 'lr': '0.0002', 'total_loss': '0.04387', 'main_loss': '0.04387', 'time_per_step': '2.24055'}
2025-11-06 01:53:14,354 - train_greyscale_FA_MoE.py - {'step': '24600', 'lr': '0.0002', 'total_loss': '0.0409669', 'main_loss': '0.0409669', 'time_per_step': '2.25734'}
2025-11-06 01:57:05,481 - train_greyscale_FA_MoE.py - {'step': '24700', 'lr': '0.0002', 'total_loss': '0.0399073', 'main_loss': '0.0399073', 'time_per_step': '2.23929'}
2025-11-06 02:00:56,485 - train_greyscale_FA_MoE.py - {'step': '24800', 'lr': '0.0002', 'total_loss': '0.0483046', 'main_loss': '0.0483046', 'time_per_step': '2.29763'}
2025-11-06 02:04:46,080 - train_greyscale_FA_MoE.py - {'step': '24900', 'lr': '0.0002', 'total_loss': '0.0387866', 'main_loss': '0.0387866', 'time_per_step': '2.238'}
2025-11-06 02:08:36,926 - train_greyscale_FA_MoE.py - {'step': '25000', 'lr': '0.0002', 'total_loss': '0.0323502', 'main_loss': '0.0323502', 'time_per_step': '2.24147'}
2025-11-06 02:08:36,993 - train_greyscale_FA_MoE.py - Saved expert distribution of layer in_block_0 to output/acdc_wholeheart_uncond_fa_ec_moe_greyscale_uvit_mid_4by4_l4r9_low8_minmax/samples/expert_distribution_in_block_0_step25000.npy
2025-11-06 02:08:38,921 - train_greyscale_FA_MoE.py - Saved expert distribution of layer out_block_7 to output/acdc_wholeheart_uncond_fa_ec_moe_greyscale_uvit_mid_4by4_l4r9_low8_minmax/samples/expert_distribution_out_block_7_step25000.npy
2025-11-06 02:08:40,362 - train_greyscale_FA_MoE.py - Save a grid of 16 samples into output/acdc_wholeheart_uncond_fa_ec_moe_greyscale_uvit_mid_4by4_l4r9_low8_minmax/samples/25000.png by DPM-Solver
2025-11-06 02:08:46,307 - train_greyscale_FA_MoE.py - Finished saving sample grid to output/acdc_wholeheart_uncond_fa_ec_moe_greyscale_uvit_mid_4by4_l4r9_low8_minmax/samples/25000.png by DPM-Solver.
2025-11-06 02:08:46,669 - train_greyscale_FA_MoE.py - Save and eval checkpoint 25000...
2025-11-06 02:08:49,122 - train_greyscale_FA_MoE.py - eval_step: n_samples=50000, sample_steps=50, algorithm=dpm_solver, mini_batch_size=500, samples save into output/acdc_wholeheart_uncond_fa_ec_moe_greyscale_uvit_mid_4by4_l4r9_low8_minmax/samples/acdc_wholeheart_uncond_uvit_FA_EC_MoE_greyscale_mid_4by4_25000_dpm
2025-11-06 03:00:21,810 - train_greyscale_FA_MoE.py - step=25000 fid50000=526.9809776747031
2025-11-06 03:05:47,787 - train_greyscale_FA_MoE.py - {'step': '25100', 'lr': '0.0002', 'total_loss': '0.0359527', 'main_loss': '0.0359527', 'time_per_step': '2.15092'}
2025-11-06 03:09:39,101 - train_greyscale_FA_MoE.py - {'step': '25200', 'lr': '0.0002', 'total_loss': '0.0370998', 'main_loss': '0.0370998', 'time_per_step': '2.15183'}
2025-11-06 03:13:31,295 - train_greyscale_FA_MoE.py - {'step': '25300', 'lr': '0.0002', 'total_loss': '0.0400168', 'main_loss': '0.0400168', 'time_per_step': '2.24332'}
2025-11-06 03:17:23,531 - train_greyscale_FA_MoE.py - {'step': '25400', 'lr': '0.0002', 'total_loss': '0.0400518', 'main_loss': '0.0400518', 'time_per_step': '2.30649'}
2025-11-06 03:21:14,643 - train_greyscale_FA_MoE.py - {'step': '25500', 'lr': '0.0002', 'total_loss': '0.0434271', 'main_loss': '0.0434271', 'time_per_step': '2.24964'}
2025-11-06 03:25:06,735 - train_greyscale_FA_MoE.py - {'step': '25600', 'lr': '0.0002', 'total_loss': '0.0420424', 'main_loss': '0.0420424', 'time_per_step': '2.27126'}
2025-11-06 03:28:58,603 - train_greyscale_FA_MoE.py - {'step': '25700', 'lr': '0.0002', 'total_loss': '0.0460413', 'main_loss': '0.0460413', 'time_per_step': '2.20252'}
2025-11-06 03:32:50,884 - train_greyscale_FA_MoE.py - {'step': '25800', 'lr': '0.0002', 'total_loss': '0.0482663', 'main_loss': '0.0482663', 'time_per_step': '2.25397'}
2025-11-06 03:36:43,012 - train_greyscale_FA_MoE.py - {'step': '25900', 'lr': '0.0002', 'total_loss': '0.0386222', 'main_loss': '0.0386222', 'time_per_step': '3.44776'}
2025-11-06 03:40:34,711 - train_greyscale_FA_MoE.py - {'step': '26000', 'lr': '0.0002', 'total_loss': '0.0434773', 'main_loss': '0.0434773', 'time_per_step': '2.25312'}
2025-11-06 03:44:26,831 - train_greyscale_FA_MoE.py - {'step': '26100', 'lr': '0.0002', 'total_loss': '0.040654', 'main_loss': '0.040654', 'time_per_step': '2.23194'}
2025-11-06 03:48:18,920 - train_greyscale_FA_MoE.py - {'step': '26200', 'lr': '0.0002', 'total_loss': '0.0368617', 'main_loss': '0.0368617', 'time_per_step': '2.28574'}
2025-11-06 03:52:10,706 - train_greyscale_FA_MoE.py - {'step': '26300', 'lr': '0.0002', 'total_loss': '0.0413912', 'main_loss': '0.0413912', 'time_per_step': '2.16787'}
